freq,psd_x,psd_y,psd_z,psd_xyz
0.0,1.165e+02,5.005e+02,3.381e+01,6.508e+02
1.6,2.231e+02,3.009e+02,1.476e+02,6.716e+02
3.1,2.058e+02,5.377e+01,1.266e+02,3.861e+02
4.7,2.792e+02,3.828e+02,1.294e+02,7.914e+02
6.2,4.135e+02,1.263e+03,1.346e+02,1.811e+03
7.8,1.913e+02,2.051e+03,1.375e+02,2.380e+03
9.4,1.867e+02,3.021e+03,1.331e+02,3.341e+03
10.9,1.792e+02,4.449e+03,1.406e+02,4.768e+03
12.5,1.737e+02,6.717e+03,1.312e+02,7.022e+03
14.0,1.941e+02,9.591e+03,1.692e+02,9.954e+03
15.6,2.433e+02,9.645e+03,1.953e+02,1.008e+04
17.2,2.602e+02,1.133e+04,1.595e+02,1.175e+04
18.7,2.038e+02,1.587e+04,1.497e+02,1.622e+04
20.3,1.994e+02,2.127e+04,1.439e+02,2.161e+04
21.8,2.368e+02,2.817e+04,1.480e+02,2.855e+04
23.4,2.871e+02,3.745e+04,1.524e+02,3.789e+04
25.0,3.892e+02,5.122e+04,1.491e+02,5.176e+04
26.5,6.319e+02,7.221e+04,1.452e+02,7.299e+04
28.1,1.029e+03,1.066e+05,1.608e+02,1.078e+05
29.6,2.089e+03,1.686e+05,1.977e+02,1.708e+05
31.2,5.450e+03,2.917e+05,3.496e+02,2.975e+05
32.8,1.322e+04,4.776e+05,2.849e+03,4.937e+05
34.3,1.850e+04,5.642e+05,1.021e+04,5.929e+05
35.9,3.249e+04,6.968e+05,9.054e+03,7.383e+05
37.4,6.111e+04,8.321e+05,8.109e+03,9.014e+05
39.0,8.398e+04,7.077e+05,7.800e+03,7.995e+05
40.5,1.388e+05,7.384e+05,7.589e+03,8.848e+05
42.1,1.342e+05,6.026e+05,8.699e+03,7.455e+05
43.7,1.023e+05,4.479e+05,4.138e+03,5.544e+05
45.2,9.274e+04,3.573e+05,7.460e+02,4.508e+05
46.8,8.980e+04,2.788e+05,8.199e+02,3.694e+05
48.3,8.616e+04,2.047e+05,1.868e+03,2.927e+05
49.9,8.075e+04,1.391e+05,3.286e+03,2.232e+05
51.5,8.641e+04,1.106e+05,3.955e+03,2.010e+05
53.0,1.048e+05,1.127e+05,2.792e+03,2.203e+05
54.6,1.070e+05,1.081e+05,1.853e+03,2.170e+05
56.1,9.102e+04,9.667e+04,1.872e+03,1.896e+05
57.7,7.417e+04,8.516e+04,2.625e+03,1.620e+05
59.3,6.627e+04,7.726e+04,2.633e+03,1.462e+05
60.8,6.037e+04,6.613e+04,2.525e+03,1.290e+05
62.4,5.474e+04,5.486e+04,2.841e+03,1.124e+05
63.9,5.762e+04,4.494e+04,3.095e+03,1.057e+05
65.5,6.291e+04,4.071e+04,3.126e+03,1.067e+05
67.1,5.938e+04,4.344e+04,2.885e+03,1.057e+05
68.6,4.917e+04,4.856e+04,2.533e+03,1.003e+05
70.2,4.118e+04,4.954e+04,3.692e+03,9.441e+04
71.7,3.511e+04,4.713e+04,3.336e+03,8.557e+04
73.3,2.861e+04,4.452e+04,2.508e+03,7.564e+04
74.9,2.120e+04,4.156e+04,2.832e+03,6.559e+04
76.4,1.334e+04,3.707e+04,3.090e+03,5.351e+04
78.0,8.063e+03,3.063e+04,3.584e+03,4.228e+04
79.5,5.341e+03,2.435e+04,5.686e+03,3.538e+04
81.1,3.834e+03,1.957e+04,1.046e+04,3.386e+04
82.7,2.793e+03,1.698e+04,1.275e+04,3.252e+04
84.2,1.864e+03,1.695e+04,1.236e+04,3.117e+04
85.8,1.160e+03,1.617e+04,1.007e+04,2.739e+04
87.3,1.080e+03,1.478e+04,7.828e+03,2.369e+04
88.9,1.693e+03,1.308e+04,6.181e+03,2.096e+04
90.5,3.577e+03,7.931e+03,5.595e+03,1.710e+04
92.0,7.794e+03,3.682e+03,6.396e+03,1.787e+04
93.6,1.393e+04,3.710e+03,7.367e+03,2.501e+04
95.1,1.863e+04,7.769e+03,7.541e+03,3.394e+04
96.7,2.154e+04,1.462e+04,6.413e+03,4.257e+04
98.3,2.001e+04,2.253e+04,5.652e+03,4.820e+04
99.8,2.009e+04,2.310e+04,6.409e+03,4.960e+04
101.4,2.059e+04,2.009e+04,5.132e+03,4.581e+04
102.9,1.932e+04,2.510e+04,2.933e+03,4.735e+04
104.5,1.825e+04,2.867e+04,3.638e+03,5.055e+04
106.0,1.594e+04,2.763e+04,3.885e+03,4.746e+04
107.6,1.366e+04,2.598e+04,3.994e+03,4.363e+04
109.2,1.163e+04,2.128e+04,4.683e+03,3.759e+04
110.7,1.056e+04,1.652e+04,5.237e+03,3.232e+04
112.3,9.931e+03,1.245e+04,5.229e+03,2.761e+04
113.8,1.103e+04,1.120e+04,5.503e+03,2.774e+04
115.4,1.261e+04,1.210e+04,4.952e+03,2.966e+04
117.0,1.302e+04,1.481e+04,4.232e+03,3.206e+04
118.5,1.305e+04,1.661e+04,4.723e+03,3.439e+04
120.1,1.285e+04,1.715e+04,5.475e+03,3.548e+04
121.6,1.323e+04,1.865e+04,5.711e+03,3.759e+04
123.2,1.312e+04,1.940e+04,6.064e+03,3.858e+04
124.8,1.262e+04,1.934e+04,6.493e+03,3.845e+04
126.3,1.401e+04,1.968e+04,6.596e+03,4.029e+04
127.9,1.400e+04,1.881e+04,7.190e+03,4.000e+04
129.4,1.285e+04,1.749e+04,7.524e+03,3.786e+04
131.0,1.149e+04,1.583e+04,7.412e+03,3.472e+04
132.6,7.655e+03,1.043e+04,5.880e+03,2.397e+04
134.1,1.794e+03,1.908e+03,2.054e+03,5.756e+03
135.7,6.075e+02,2.520e+02,1.105e+03,1.965e+03
137.2,5.147e+02,2.274e+02,9.741e+02,1.716e+03
138.8,5.250e+02,2.122e+02,1.252e+03,1.990e+03
140.4,5.741e+02,2.149e+02,1.486e+03,2.275e+03
141.9,5.570e+02,2.523e+02,1.545e+03,2.354e+03
143.5,6.757e+02,3.066e+02,2.123e+03,3.105e+03
145.0,1.242e+03,6.087e+02,3.269e+03,5.120e+03
146.6,1.169e+04,6.250e+03,1.752e+04,3.546e+04
148.2,1.412e+04,7.149e+03,2.113e+04,4.239e+04
149.7,2.114e+03,8.188e+02,4.566e+03,7.500e+03
151.3,8.886e+02,2.839e+02,2.977e+03,4.149e+03
152.8,7.940e+02,2.698e+02,2.708e+03,3.771e+03
154.4,7.759e+02,2.878e+02,2.484e+03,3.548e+03
156.0,7.418e+02,3.020e+02,2.388e+03,3.432e+03
157.5,6.425e+02,2.985e+02,2.157e+03,3.098e+03
159.1,5.417e+02,3.084e+02,2.280e+03,3.130e+03
160.6,5.420e+02,3.466e+02,2.466e+03,3.354e+03
162.2,5.720e+02,3.796e+02,2.645e+03,3.596e+03
163.8,7.195e+02,4.072e+02,3.209e+03,4.336e+03
165.3,8.650e+02,3.805e+02,3.592e+03,4.837e+03
