freq,psd_x,psd_y,psd_z,psd_xyz
118.5,7.402e+03,1.519e+05,8.158e+04,2.409e+05
120.0,7.908e+03,1.405e+05,7.385e+04,2.223e+05
121.6,9.300e+03,1.340e+05,7.986e+04,2.232e+05
123.1,1.175e+04,1.429e+05,9.617e+04,2.508e+05
124.7,1.294e+04,1.357e+05,9.667e+04,2.453e+05
126.2,1.449e+04,1.229e+05,9.582e+04,2.332e+05
127.7,1.823e+04,1.130e+05,1.094e+05,2.406e+05
129.3,2.227e+04,1.065e+05,1.341e+05,2.629e+05
130.8,2.412e+04,9.529e+04,1.500e+05,2.694e+05
132.4,2.160e+04,6.982e+04,1.338e+05,2.252e+05
133.9,6.463e+03,1.860e+04,3.840e+04,6.347e+04
135.4,1.141e+03,1.608e+03,4.940e+03,7.689e+03
137.0,1.006e+03,8.241e+02,3.420e+03,5.250e+03
138.5,9.448e+02,8.291e+02,3.119e+03,4.893e+03
140.0,9.560e+02,8.795e+02,3.382e+03,5.218e+03
141.6,9.708e+02,1.032e+03,3.868e+03,5.871e+03
143.1,7.916e+02,1.117e+03,3.308e+03,5.217e+03
144.7,5.874e+02,1.001e+03,2.924e+03,4.512e+03
146.2,3.898e+02,7.507e+02,2.691e+03,3.831e+03
147.7,3.842e+02,4.682e+02,2.878e+03,3.730e+03
149.3,5.509e+02,2.885e+02,3.617e+03,4.456e+03
150.8,6.863e+02,1.910e+02,4.336e+03,5.214e+03
152.4,7.619e+02,1.477e+02,4.568e+03,5.478e+03
153.9,9.281e+02,1.493e+02,5.322e+03,6.400e+03
155.4,1.132e+03,1.678e+02,6.516e+03,7.816e+03
157.0,1.483e+03,2.175e+02,8.357e+03,1.006e+04
158.5,2.004e+03,3.224e+02,1.076e+04,1.308e+04
160.1,2.396e+03,5.010e+02,1.249e+04,1.538e+04
161.6,2.607e+03,7.461e+02,1.333e+04,1.668e+04
163.1,2.623e+03,9.949e+02,1.311e+04,1.673e+04
164.7,2.925e+03,1.203e+03,1.382e+04,1.795e+04
166.2,3.611e+03,1.406e+03,1.611e+04,2.113e+04
167.8,5.001e+03,1.805e+03,2.113e+04,2.794e+04
169.3,6.995e+03,2.476e+03,2.854e+04,3.801e+04
170.8,1.001e+04,3.563e+03,3.953e+04,5.310e+04
172.4,1.498e+04,5.395e+03,5.734e+04,7.772e+04
173.9,1.521e+04,5.684e+03,5.751e+04,7.841e+04
175.4,1.268e+04,5.045e+03,4.718e+04,6.491e+04
177.0,1.013e+04,4.228e+03,3.640e+04,5.075e+04
178.5,8.075e+03,3.452e+03,2.839e+04,3.991e+04
180.1,6.335e+03,2.827e+03,2.207e+04,3.124e+04
181.6,4.609e+03,2.020e+03,1.570e+04,2.233e+04
183.1,3.251e+03,1.412e+03,1.104e+04,1.571e+04
184.7,1.994e+03,8.902e+02,6.718e+03,9.602e+03
186.2,1.233e+03,5.756e+02,4.130e+03,5.938e+03
187.8,9.811e+02,4.833e+02,3.308e+03,4.773e+03
189.3,8.168e+02,4.578e+02,2.819e+03,4.094e+03
190.8,6.794e+02,4.674e+02,2.404e+03,3.551e+03
192.4,5.933e+02,4.955e+02,1.944e+03,3.033e+03
193.9,6.632e+02,6.117e+02,1.988e+03,3.262e+03
195.5,6.947e+02,6.803e+02,1.957e+03,3.332e+03
197.0,6.118e+02,6.777e+02,1.626e+03,2.915e+03
198.5,6.708e+02,7.855e+02,1.779e+03,3.235e+03
