freq,psd_x,psd_y,psd_z,psd_xyz
58.1,2.719e+04,8.224e+03,2.694e+06,2.729e+06
59.6,1.951e+04,4.966e+03,1.929e+06,1.954e+06
61.1,1.341e+04,3.720e+03,1.435e+06,1.452e+06
62.6,9.633e+03,4.090e+03,1.093e+06,1.107e+06
64.1,7.459e+03,3.995e+03,8.076e+05,8.191e+05
65.6,5.002e+03,4.277e+03,5.881e+05,5.974e+05
67.1,3.515e+03,4.019e+03,4.373e+05,4.448e+05
68.6,3.591e+03,2.970e+03,3.249e+05,3.315e+05
70.1,3.872e+03,1.963e+03,2.507e+05,2.565e+05
71.6,3.556e+03,1.798e+03,2.015e+05,2.069e+05
73.1,2.832e+03,1.539e+03,1.771e+05,1.814e+05
74.5,2.261e+03,9.775e+02,1.625e+05,1.657e+05
76.0,1.694e+03,1.736e+03,1.502e+05,1.537e+05
77.5,1.322e+03,5.519e+03,1.556e+05,1.625e+05
79.0,1.718e+03,1.314e+04,2.058e+05,2.206e+05
80.5,3.340e+03,2.120e+04,2.913e+05,3.158e+05
82.0,5.365e+03,2.775e+04,3.881e+05,4.212e+05
83.5,6.687e+03,2.875e+04,4.551e+05,4.905e+05
85.0,7.150e+03,2.658e+04,4.708e+05,5.045e+05
86.5,6.994e+03,2.452e+04,4.445e+05,4.760e+05
88.0,6.794e+03,2.331e+04,4.365e+05,4.666e+05
89.5,6.390e+03,2.139e+04,4.143e+05,4.421e+05
91.0,5.606e+03,2.032e+04,3.836e+05,4.095e+05
92.4,4.857e+03,1.967e+04,3.779e+05,4.024e+05
93.9,4.072e+03,1.761e+04,3.721e+05,3.938e+05
95.4,3.634e+03,1.569e+04,3.675e+05,3.869e+05
96.9,3.074e+03,1.332e+04,3.501e+05,3.665e+05
98.4,2.535e+03,9.773e+03,3.332e+05,3.455e+05
99.9,1.990e+03,6.483e+03,3.150e+05,3.235e+05
101.4,1.782e+03,4.239e+03,3.026e+05,3.087e+05
102.9,1.695e+03,3.407e+03,2.888e+05,2.939e+05
104.4,1.727e+03,3.878e+03,2.833e+05,2.889e+05
105.9,1.943e+03,4.374e+03,2.771e+05,2.834e+05
107.4,2.370e+03,5.203e+03,2.752e+05,2.828e+05
108.8,2.639e+03,5.814e+03,2.714e+05,2.799e+05
110.3,2.639e+03,6.205e+03,2.624e+05,2.712e+05
111.8,2.594e+03,6.452e+03,2.501e+05,2.591e+05
113.3,2.377e+03,6.353e+03,2.422e+05,2.509e+05
114.8,2.260e+03,6.271e+03,2.338e+05,2.423e+05
116.3,2.503e+03,7.058e+03,2.308e+05,2.403e+05
117.8,2.776e+03,8.422e+03,2.335e+05,2.447e+05
119.3,2.995e+03,9.829e+03,2.334e+05,2.462e+05
120.8,3.040e+03,1.096e+04,2.358e+05,2.498e+05
122.3,2.945e+03,1.158e+04,2.319e+05,2.464e+05
123.8,3.094e+03,1.215e+04,2.344e+05,2.496e+05
125.2,3.012e+03,1.221e+04,2.343e+05,2.495e+05
126.7,3.043e+03,1.250e+04,2.410e+05,2.565e+05
128.2,2.920e+03,1.260e+04,2.403e+05,2.558e+05
129.7,2.986e+03,1.350e+04,2.541e+05,2.706e+05
131.2,2.967e+03,1.396e+04,2.561e+05,2.730e+05
132.7,1.957e+03,9.403e+03,1.621e+05,1.735e+05
134.2,3.970e+02,1.754e+03,2.378e+04,2.593e+04
135.7,2.221e+02,1.000e+03,9.309e+03,1.053e+04
137.2,2.349e+02,9.996e+02,7.356e+03,8.590e+03
138.7,2.502e+02,9.672e+02,7.966e+03,9.184e+03
140.2,2.900e+02,9.506e+02,8.017e+03,9.258e+03
141.6,3.233e+02,9.803e+02,6.845e+03,8.148e+03
143.1,3.741e+02,1.230e+03,6.481e+03,8.084e+03
144.6,5.125e+02,2.014e+03,1.269e+04,1.522e+04
146.1,4.806e+02,1.855e+03,1.192e+04,1.426e+04
147.6,5.073e+02,1.780e+03,9.976e+03,1.226e+04
149.1,5.782e+02,2.378e+03,1.318e+04,1.614e+04
150.6,5.548e+02,2.450e+03,1.330e+04,1.631e+04
152.1,3.089e+02,1.982e+03,1.034e+04,1.263e+04
153.6,3.309e+02,2.819e+03,1.491e+04,1.806e+04
155.1,3.566e+02,2.971e+03,1.383e+04,1.715e+04
156.6,4.614e+02,3.813e+03,1.629e+04,2.057e+04
158.0,8.378e+02,7.287e+03,2.857e+04,3.669e+04
159.5,1.029e+03,7.947e+03,2.705e+04,3.603e+04
161.0,1.283e+03,1.106e+04,3.465e+04,4.699e+04
162.5,1.308e+03,1.164e+04,3.307e+04,4.602e+04
164.0,1.082e+03,1.072e+04,2.729e+04,3.909e+04
165.5,9.407e+02,1.138e+04,3.196e+04,4.428e+04
167.0,7.171e+02,8.750e+03,2.462e+04,3.409e+04
168.5,7.043e+02,1.066e+04,2.867e+04,4.003e+04
170.0,1.340e+03,1.903e+04,4.724e+04,6.762e+04
171.5,1.215e+04,5.825e+04,1.252e+05,1.956e+05
173.0,8.453e+04,2.453e+05,5.860e+05,9.158e+05
174.4,4.382e+04,1.393e+05,3.363e+05,5.194e+05
175.9,1.883e+03,3.392e+04,7.154e+04,1.073e+05
177.4,1.170e+03,3.790e+04,7.184e+04,1.109e+05
178.9,1.121e+03,3.348e+04,6.101e+04,9.561e+04
180.4,1.578e+03,4.790e+04,7.806e+04,1.275e+05
181.9,2.395e+03,6.871e+04,1.049e+05,1.760e+05
183.4,1.891e+03,5.707e+04,7.755e+04,1.365e+05
184.9,3.322e+03,1.042e+05,1.219e+05,2.294e+05
186.4,2.131e+03,6.359e+04,7.090e+04,1.366e+05
187.9,2.392e+03,7.581e+04,7.111e+04,1.493e+05
189.4,2.694e+03,8.834e+04,7.583e+04,1.669e+05
190.8,2.328e+03,6.415e+04,5.352e+04,1.200e+05
192.3,3.487e+03,8.367e+04,6.378e+04,1.509e+05
193.8,4.741e+03,1.130e+05,7.494e+04,1.927e+05
195.3,5.628e+03,1.126e+05,6.911e+04,1.873e+05
196.8,4.961e+03,8.325e+04,4.941e+04,1.376e+05
198.3,5.889e+03,1.119e+05,5.905e+04,1.768e+05
199.8,5.582e+03,9.658e+04,5.057e+04,1.527e+05
