freq,psd_x,psd_y,psd_z,psd_xyz
125.6,2.642e+03,3.129e+03,3.449e+03,9.220e+03
127.2,2.746e+03,2.987e+03,3.139e+03,8.872e+03
128.7,2.938e+03,2.479e+03,2.910e+03,8.326e+03
130.3,2.924e+03,2.322e+03,2.621e+03,7.868e+03
131.9,2.531e+03,2.083e+03,2.056e+03,6.671e+03
133.4,1.154e+03,9.910e+02,1.018e+03,3.163e+03
135.0,2.635e+02,2.991e+02,4.395e+02,1.002e+03
136.5,1.946e+02,2.412e+02,4.191e+02,8.550e+02
138.1,1.865e+02,2.487e+02,3.916e+02,8.268e+02
139.6,1.962e+02,3.105e+02,4.644e+02,9.710e+02
141.2,2.220e+02,3.408e+02,4.461e+02,1.009e+03
142.7,2.252e+02,3.542e+02,4.642e+02,1.044e+03
144.3,2.327e+02,5.005e+02,5.055e+02,1.239e+03
145.8,2.701e+02,1.178e+03,8.817e+02,2.330e+03
147.4,3.621e+02,1.157e+03,1.431e+03,2.950e+03
148.9,5.745e+02,1.174e+03,3.248e+03,4.996e+03
150.5,8.127e+02,1.873e+03,5.177e+03,7.863e+03
152.0,1.003e+03,2.037e+03,6.590e+03,9.631e+03
153.6,1.134e+03,1.932e+03,7.803e+03,1.087e+04
155.1,1.238e+03,1.658e+03,7.958e+03,1.085e+04
156.7,1.233e+03,1.424e+03,8.277e+03,1.093e+04
158.2,1.181e+03,9.323e+02,7.421e+03,9.535e+03
159.8,1.332e+03,1.503e+03,6.461e+03,9.295e+03
161.3,1.262e+03,2.060e+03,5.943e+03,9.264e+03
162.9,7.245e+02,1.405e+03,4.842e+03,6.971e+03
164.4,4.732e+02,2.247e+03,3.923e+03,6.644e+03
166.0,4.479e+02,2.775e+03,3.323e+03,6.546e+03
167.5,5.580e+02,1.079e+04,3.802e+03,1.515e+04
169.1,7.796e+02,1.876e+04,3.879e+03,2.342e+04
170.6,4.376e+02,4.434e+03,1.204e+03,6.076e+03
172.2,2.822e+02,1.057e+03,7.596e+02,2.099e+03
173.7,3.034e+02,1.311e+03,9.154e+02,2.530e+03
175.3,3.001e+02,1.463e+03,8.589e+02,2.622e+03
176.8,4.116e+02,1.403e+03,7.196e+02,2.534e+03
178.4,2.655e+02,1.132e+03,5.700e+02,1.967e+03
179.9,2.434e+02,1.120e+03,5.130e+02,1.876e+03
181.5,2.162e+02,1.163e+03,7.130e+02,2.092e+03
183.0,2.735e+02,1.296e+03,1.103e+03,2.673e+03
184.6,4.298e+02,1.577e+03,1.384e+03,3.391e+03
186.1,8.211e+02,2.089e+03,2.725e+03,5.635e+03
187.7,1.116e+03,1.995e+03,3.837e+03,6.948e+03
189.2,1.130e+03,1.639e+03,4.446e+03,7.215e+03
190.8,1.229e+03,1.486e+03,5.082e+03,7.798e+03
192.3,1.401e+03,1.385e+03,5.320e+03,8.105e+03
193.9,1.763e+03,1.433e+03,6.511e+03,9.707e+03
195.5,2.263e+03,1.520e+03,8.021e+03,1.180e+04
197.0,2.724e+03,1.487e+03,9.704e+03,1.391e+04
198.6,2.479e+03,1.480e+03,1.023e+04,1.419e+04
