freq,psd_x,psd_y,psd_z,psd_xyz
0.0,5.358e+01,3.644e+01,4.306e+02,5.206e+02
1.6,2.341e+02,4.064e+01,2.689e+02,5.437e+02
3.1,3.370e+02,2.651e+01,5.572e+01,4.192e+02
4.7,2.414e+02,2.749e+01,3.571e+02,6.260e+02
6.2,2.422e+02,2.626e+01,1.117e+03,1.386e+03
7.8,2.457e+02,2.529e+01,1.851e+03,2.122e+03
9.3,2.419e+02,2.632e+01,2.693e+03,2.962e+03
10.9,2.278e+02,2.873e+01,3.647e+03,3.903e+03
12.4,2.077e+02,3.383e+01,4.789e+03,5.030e+03
14.0,2.218e+02,3.825e+01,6.182e+03,6.442e+03
15.6,2.708e+02,3.887e+01,8.069e+03,8.378e+03
17.1,2.672e+02,4.127e+01,1.026e+04,1.057e+04
18.7,2.534e+02,4.611e+01,1.238e+04,1.268e+04
20.2,2.559e+02,5.222e+01,1.478e+04,1.509e+04
21.8,2.686e+02,6.484e+01,1.848e+04,1.882e+04
23.3,2.889e+02,8.633e+01,2.270e+04,2.308e+04
24.9,2.840e+02,9.750e+01,2.685e+04,2.723e+04
26.5,2.686e+02,1.009e+02,3.113e+04,3.150e+04
28.0,2.399e+02,1.077e+02,3.665e+04,3.700e+04
29.6,2.365e+02,1.351e+02,4.423e+04,4.461e+04
31.1,2.684e+02,2.092e+02,5.373e+04,5.421e+04
32.7,2.763e+02,3.256e+02,6.627e+04,6.688e+04
34.2,2.505e+02,5.059e+02,8.357e+04,8.432e+04
35.8,2.302e+02,7.362e+02,1.017e+05,1.027e+05
37.3,2.072e+02,1.226e+03,1.375e+05,1.390e+05
38.9,2.366e+02,1.820e+03,1.806e+05,1.827e+05
40.5,3.002e+02,2.795e+03,2.439e+05,2.470e+05
42.0,7.545e+02,4.758e+03,3.558e+05,3.614e+05
43.6,2.646e+03,6.340e+03,4.845e+05,4.935e+05
45.1,5.472e+03,5.579e+03,5.569e+05,5.679e+05
46.7,6.446e+03,4.017e+03,5.627e+05,5.732e+05
48.2,5.715e+03,2.215e+03,5.278e+05,5.357e+05
49.8,3.849e+03,2.536e+03,4.403e+05,4.467e+05
51.3,4.208e+03,2.465e+03,2.876e+05,2.942e+05
52.9,5.263e+03,9.626e+02,1.539e+05,1.602e+05
54.5,3.433e+03,4.777e+02,9.229e+04,9.620e+04
56.0,1.352e+03,8.711e+02,6.180e+04,6.402e+04
57.6,1.265e+03,3.206e+03,7.460e+04,7.907e+04
59.1,1.891e+03,7.690e+03,1.533e+05,1.629e+05
60.7,3.163e+03,1.708e+04,3.639e+05,3.842e+05
62.2,5.027e+03,4.665e+04,8.729e+05,9.245e+05
63.8,4.874e+03,9.087e+04,1.397e+06,1.493e+06
65.3,4.334e+03,1.114e+05,1.488e+06,1.604e+06
66.9,4.515e+03,1.040e+05,1.282e+06,1.390e+06
68.5,4.226e+03,8.337e+04,9.832e+05,1.071e+06
70.0,3.922e+03,6.930e+04,7.726e+05,8.458e+05
71.6,4.242e+03,5.829e+04,6.157e+05,6.782e+05
73.1,4.489e+03,5.352e+04,5.125e+05,5.705e+05
74.7,4.530e+03,5.104e+04,4.458e+05,5.014e+05
76.2,3.718e+03,4.676e+04,3.787e+05,4.292e+05
77.8,2.527e+03,4.449e+04,3.176e+05,3.646e+05
79.4,1.666e+03,4.623e+04,2.759e+05,3.238e+05
80.9,1.287e+03,5.195e+04,2.535e+05,3.068e+05
82.5,1.330e+03,5.822e+04,2.377e+05,2.973e+05
84.0,1.575e+03,6.042e+04,2.149e+05,2.769e+05
85.6,2.068e+03,6.074e+04,1.900e+05,2.528e+05
87.1,2.501e+03,5.849e+04,1.701e+05,2.311e+05
88.7,2.483e+03,5.731e+04,1.557e+05,2.155e+05
90.2,2.278e+03,5.749e+04,1.406e+05,2.003e+05
91.8,1.952e+03,5.871e+04,1.251e+05,1.857e+05
93.4,1.579e+03,5.874e+04,1.136e+05,1.739e+05
94.9,1.302e+03,5.688e+04,1.056e+05,1.638e+05
96.5,1.257e+03,6.136e+04,1.003e+05,1.630e+05
98.0,1.229e+03,6.942e+04,9.177e+04,1.624e+05
99.6,1.080e+03,7.569e+04,8.471e+04,1.615e+05
101.1,9.133e+02,8.505e+04,7.725e+04,1.632e+05
102.7,7.067e+02,1.004e+05,7.331e+04,1.744e+05
104.2,8.418e+02,1.005e+05,5.930e+04,1.607e+05
105.8,1.179e+03,8.933e+04,4.482e+04,1.353e+05
107.4,1.586e+03,9.093e+04,3.787e+04,1.304e+05
108.9,1.659e+03,8.191e+04,2.985e+04,1.134e+05
110.5,1.884e+03,7.811e+04,3.242e+04,1.124e+05
112.0,2.328e+03,7.882e+04,3.956e+04,1.207e+05
113.6,3.048e+03,8.009e+04,4.547e+04,1.286e+05
115.1,3.397e+03,7.739e+04,5.284e+04,1.336e+05
116.7,3.539e+03,7.320e+04,5.948e+04,1.362e+05
118.3,4.120e+03,7.261e+04,6.240e+04,1.391e+05
119.8,4.761e+03,7.145e+04,6.390e+04,1.401e+05
121.4,5.660e+03,7.437e+04,6.827e+04,1.483e+05
122.9,6.669e+03,7.908e+04,7.252e+04,1.583e+05
124.5,7.935e+03,8.645e+04,7.611e+04,1.705e+05
126.0,9.353e+03,9.405e+04,7.934e+04,1.827e+05
127.6,1.149e+04,9.786e+04,8.446e+04,1.938e+05
129.1,1.445e+04,9.776e+04,9.108e+04,2.033e+05
130.7,1.673e+04,9.299e+04,9.820e+04,2.079e+05
132.3,1.524e+04,7.277e+04,8.692e+04,1.749e+05
133.8,4.642e+03,1.983e+04,2.596e+04,5.043e+04
135.4,1.346e+03,2.412e+03,5.276e+03,9.034e+03
136.9,1.518e+03,1.546e+03,4.846e+03,7.910e+03
138.5,1.393e+03,1.542e+03,4.661e+03,7.596e+03
140.0,1.245e+03,1.558e+03,4.496e+03,7.299e+03
141.6,1.103e+03,1.496e+03,4.226e+03,6.825e+03
143.1,1.032e+03,1.434e+03,3.977e+03,6.443e+03
144.7,1.058e+03,1.398e+03,3.990e+03,6.446e+03
146.3,1.087e+03,1.478e+03,4.110e+03,6.674e+03
147.8,1.023e+03,1.439e+03,4.364e+03,6.826e+03
149.4,1.024e+03,1.294e+03,4.879e+03,7.197e+03
150.9,9.367e+02,9.622e+02,4.517e+03,6.416e+03
152.5,1.331e+03,1.088e+03,4.843e+03,7.262e+03
154.0,2.062e+03,1.828e+03,6.099e+03,9.988e+03
155.6,2.227e+03,2.007e+03,7.056e+03,1.129e+04
157.2,5.756e+03,5.674e+03,1.534e+04,2.677e+04
158.7,1.075e+04,1.041e+04,2.390e+04,4.506e+04
160.3,4.386e+03,2.904e+03,1.325e+04,2.054e+04
161.8,2.149e+03,3.070e+02,9.801e+03,1.226e+04
163.4,2.468e+03,2.891e+02,1.073e+04,1.348e+04
164.9,2.930e+03,3.585e+02,1.257e+04,1.586e+04
166.5,3.432e+03,4.118e+02,1.495e+04,1.879e+04
168.0,4.384e+03,4.905e+02,1.904e+04,2.391e+04
169.6,5.793e+03,6.221e+02,2.524e+04,3.165e+04
171.2,8.580e+03,8.731e+02,3.766e+04,4.711e+04
172.7,1.334e+04,1.354e+03,5.833e+04,7.302e+04
174.3,1.627e+04,1.791e+03,6.914e+04,8.720e+04
175.8,1.733e+04,2.225e+03,7.294e+04,9.250e+04
177.4,1.792e+04,2.732e+03,7.432e+04,9.498e+04
178.9,1.783e+04,3.188e+03,7.113e+04,9.215e+04
180.5,1.633e+04,3.420e+03,6.312e+04,8.286e+04
182.0,1.366e+04,3.312e+03,5.120e+04,6.817e+04
183.6,1.066e+04,2.875e+03,3.912e+04,5.265e+04
185.2,7.672e+03,2.272e+03,2.749e+04,3.744e+04
186.7,5.168e+03,1.595e+03,1.830e+04,2.506e+04
188.3,3.406e+03,1.083e+03,1.188e+04,1.637e+04
189.8,2.355e+03,8.452e+02,7.876e+03,1.108e+04
191.4,1.661e+03,6.726e+02,5.340e+03,7.674e+03
192.9,1.354e+03,6.096e+02,4.133e+03,6.097e+03
194.5,1.107e+03,5.577e+02,3.387e+03,5.052e+03
196.0,9.118e+02,4.849e+02,2.624e+03,4.020e+03
197.6,7.753e+02,4.304e+02,2.109e+03,3.315e+03
199.2,8.175e+02,4.841e+02,2.163e+03,3.465e+03
