freq,psd_x,psd_y,psd_z,psd_xyz
86.5,5.115e+03,5.973e+04,2.456e+03,6.731e+04
88.0,5.946e+03,5.608e+04,2.469e+03,6.449e+04
89.5,7.779e+03,5.030e+04,3.366e+03,6.145e+04
91.0,8.677e+03,4.447e+04,3.431e+03,5.658e+04
92.5,9.025e+03,3.861e+04,2.472e+03,5.011e+04
94.0,8.859e+03,3.032e+04,1.624e+03,4.080e+04
95.5,8.320e+03,2.284e+04,1.210e+03,3.237e+04
97.0,7.721e+03,1.697e+04,9.522e+02,2.564e+04
98.4,7.736e+03,1.125e+04,8.490e+02,1.984e+04
99.9,8.416e+03,6.619e+03,9.468e+02,1.598e+04
101.4,9.021e+03,3.962e+03,8.636e+02,1.385e+04
102.9,8.964e+03,3.655e+03,9.745e+02,1.359e+04
104.4,8.690e+03,4.225e+03,1.183e+03,1.410e+04
105.9,8.389e+03,4.755e+03,1.390e+03,1.453e+04
107.4,7.735e+03,5.211e+03,1.426e+03,1.437e+04
108.9,7.096e+03,4.952e+03,1.699e+03,1.375e+04
110.4,6.821e+03,5.000e+03,1.938e+03,1.376e+04
111.9,6.977e+03,5.174e+03,1.358e+03,1.351e+04
113.4,7.408e+03,6.477e+03,1.197e+03,1.508e+04
114.8,7.322e+03,7.346e+03,1.337e+03,1.601e+04
116.3,6.977e+03,7.823e+03,1.477e+03,1.628e+04
117.8,6.254e+03,7.704e+03,1.160e+03,1.512e+04
119.3,5.965e+03,8.101e+03,9.107e+02,1.498e+04
120.8,5.775e+03,7.709e+03,9.665e+02,1.445e+04
122.3,5.668e+03,7.362e+03,1.034e+03,1.406e+04
123.8,5.663e+03,7.658e+03,1.151e+03,1.447e+04
125.3,5.689e+03,7.547e+03,1.625e+03,1.486e+04
126.8,5.988e+03,7.998e+03,1.933e+03,1.592e+04
128.3,6.243e+03,8.397e+03,1.183e+03,1.582e+04
129.8,6.714e+03,9.102e+03,8.826e+02,1.670e+04
131.3,6.517e+03,9.491e+03,1.056e+03,1.706e+04
132.7,4.626e+03,6.850e+03,9.201e+02,1.240e+04
134.2,1.060e+03,1.756e+03,1.354e+03,4.171e+03
135.7,3.860e+02,7.480e+02,1.717e+03,2.851e+03
137.2,3.412e+02,6.502e+02,1.107e+03,2.099e+03
138.7,3.479e+02,6.116e+02,1.190e+03,2.149e+03
140.2,3.726e+02,7.559e+02,2.476e+03,3.604e+03
141.7,3.807e+02,8.289e+02,3.673e+03,4.883e+03
143.2,3.483e+02,6.822e+02,1.692e+03,2.722e+03
144.7,3.720e+02,6.723e+02,1.121e+03,2.165e+03
146.2,3.874e+02,6.271e+02,2.207e+03,3.222e+03
147.7,3.678e+02,7.686e+02,2.232e+03,3.369e+03
149.2,3.897e+02,9.561e+02,1.599e+03,2.945e+03
150.6,4.805e+02,1.038e+03,1.506e+03,3.024e+03
152.1,7.218e+02,9.854e+02,2.051e+03,3.758e+03
153.6,9.730e+02,1.165e+03,3.057e+03,5.196e+03
155.1,1.114e+03,1.149e+03,3.504e+03,5.766e+03
156.6,8.933e+02,1.089e+03,2.963e+03,4.946e+03
158.1,6.252e+02,1.101e+03,2.626e+03,4.352e+03
159.6,5.392e+02,1.316e+03,2.433e+03,4.288e+03
161.1,4.641e+02,1.450e+03,2.899e+03,4.813e+03
162.6,4.992e+02,1.420e+03,2.650e+03,4.569e+03
164.1,5.057e+02,1.605e+03,3.443e+03,5.553e+03
165.6,5.737e+02,1.905e+03,4.986e+03,7.465e+03
167.1,9.356e+02,2.460e+03,5.225e+03,8.621e+03
168.5,1.263e+03,3.528e+03,8.437e+03,1.323e+04
170.0,2.179e+03,5.254e+03,1.139e+04,1.883e+04
171.5,7.103e+03,1.783e+04,3.939e+04,6.432e+04
173.0,2.628e+04,5.185e+04,1.259e+05,2.040e+05
174.5,1.498e+04,2.984e+04,7.105e+04,1.159e+05
176.0,6.190e+02,4.171e+03,8.610e+03,1.340e+04
177.5,2.830e+02,3.098e+03,6.957e+03,1.034e+04
179.0,3.054e+02,3.680e+03,7.536e+03,1.152e+04
180.5,3.795e+02,5.167e+03,1.137e+04,1.691e+04
182.0,3.700e+02,2.812e+03,5.751e+03,8.933e+03
183.5,3.904e+02,4.180e+03,7.216e+03,1.179e+04
185.0,5.125e+02,6.107e+03,1.078e+04,1.740e+04
186.4,5.529e+02,7.828e+03,1.021e+04,1.859e+04
187.9,4.937e+02,1.204e+04,1.547e+04,2.800e+04
189.4,6.436e+02,2.109e+04,2.914e+04,5.087e+04
190.9,8.491e+02,1.729e+04,1.992e+04,3.806e+04
192.4,8.251e+02,1.778e+04,1.898e+04,3.758e+04
193.9,9.638e+02,2.309e+04,2.263e+04,4.668e+04
195.4,1.281e+03,1.694e+04,1.122e+04,2.944e+04
196.9,1.511e+03,2.023e+04,1.098e+04,3.272e+04
198.4,1.564e+03,4.325e+04,2.412e+04,6.893e+04
199.9,1.543e+03,3.965e+04,2.450e+04,6.569e+04
