freq,psd_x,psd_y,psd_z,psd_xyz
131.0,1.988e+05,3.022e+04,1.200e+06,1.429e+06
132.6,2.138e+05,3.481e+04,1.184e+06,1.433e+06
134.1,4.475e+04,9.075e+03,2.469e+05,3.007e+05
135.7,5.040e+03,3.054e+03,3.369e+04,4.179e+04
137.3,4.691e+03,2.875e+03,2.899e+04,3.655e+04
138.8,6.120e+03,4.035e+03,2.875e+04,3.890e+04
140.4,6.706e+03,5.755e+03,3.353e+04,4.599e+04
141.9,8.438e+03,8.436e+03,4.585e+04,6.273e+04
143.5,1.158e+04,1.075e+04,6.089e+04,8.322e+04
145.1,1.441e+04,1.043e+04,6.723e+04,9.208e+04
146.6,2.172e+04,9.608e+03,7.706e+04,1.084e+05
148.2,1.736e+04,6.963e+03,5.925e+04,8.358e+04
149.7,5.462e+03,3.245e+03,2.353e+04,3.224e+04
151.3,3.241e+03,2.690e+03,1.508e+04,2.101e+04
152.9,2.505e+03,2.670e+03,1.166e+04,1.683e+04
154.4,2.436e+03,2.820e+03,1.135e+04,1.660e+04
156.0,2.543e+03,3.058e+03,1.193e+04,1.753e+04
157.5,2.685e+03,3.299e+03,1.297e+04,1.895e+04
159.1,2.887e+03,3.657e+03,1.396e+04,2.051e+04
160.7,3.048e+03,3.844e+03,1.424e+04,2.114e+04
162.2,3.055e+03,3.683e+03,1.392e+04,2.066e+04
163.8,2.993e+03,3.418e+03,1.358e+04,1.999e+04
165.3,2.964e+03,3.055e+03,1.328e+04,1.930e+04
166.9,2.924e+03,2.648e+03,1.312e+04,1.870e+04
168.5,3.069e+03,2.348e+03,1.310e+04,1.851e+04
170.0,3.376e+03,2.275e+03,1.362e+04,1.927e+04
171.6,4.275e+03,2.571e+03,1.535e+04,2.219e+04
173.1,5.443e+03,2.815e+03,1.829e+04,2.654e+04
174.7,5.483e+03,2.702e+03,1.839e+04,2.658e+04
176.3,4.866e+03,2.416e+03,1.613e+04,2.341e+04
177.8,4.005e+03,1.975e+03,1.410e+04,2.008e+04
179.4,3.404e+03,1.650e+03,1.181e+04,1.686e+04
180.9,3.362e+03,1.653e+03,1.085e+04,1.586e+04
182.5,3.699e+03,1.668e+03,1.089e+04,1.626e+04
184.1,3.646e+03,1.543e+03,1.034e+04,1.553e+04
185.6,3.361e+03,1.416e+03,9.187e+03,1.396e+04
187.2,3.284e+03,1.360e+03,8.391e+03,1.303e+04
188.7,3.201e+03,1.383e+03,8.272e+03,1.286e+04
190.3,3.151e+03,1.531e+03,8.295e+03,1.298e+04
191.9,3.364e+03,1.607e+03,8.116e+03,1.309e+04
193.4,3.645e+03,1.577e+03,7.827e+03,1.305e+04
195.0,3.548e+03,1.503e+03,7.402e+03,1.245e+04
196.5,3.355e+03,1.371e+03,6.706e+03,1.143e+04
198.1,3.368e+03,1.336e+03,6.265e+03,1.097e+04
199.7,3.135e+03,1.469e+03,5.965e+03,1.057e+04
