freq,psd_x,psd_y,psd_z,psd_xyz
104.2,7.117e+03,5.067e+03,6.445e+03,1.863e+04
105.7,5.756e+03,5.157e+03,5.135e+03,1.605e+04
107.3,5.929e+03,4.984e+03,4.641e+03,1.555e+04
108.8,5.642e+03,5.144e+03,4.586e+03,1.537e+04
110.3,5.126e+03,6.025e+03,4.196e+03,1.535e+04
111.9,5.048e+03,7.350e+03,4.384e+03,1.678e+04
113.4,5.050e+03,7.681e+03,3.679e+03,1.641e+04
114.9,4.982e+03,6.648e+03,2.665e+03,1.430e+04
116.5,4.981e+03,5.505e+03,2.199e+03,1.268e+04
118.0,5.014e+03,4.709e+03,1.893e+03,1.162e+04
119.5,4.948e+03,4.482e+03,2.001e+03,1.143e+04
121.1,5.279e+03,4.732e+03,2.272e+03,1.228e+04
122.6,5.719e+03,4.834e+03,2.103e+03,1.266e+04
124.1,5.854e+03,4.746e+03,1.783e+03,1.238e+04
125.7,6.070e+03,4.744e+03,1.502e+03,1.232e+04
127.2,6.304e+03,4.821e+03,1.274e+03,1.240e+04
128.7,6.493e+03,5.148e+03,1.063e+03,1.271e+04
130.3,6.710e+03,5.740e+03,8.191e+02,1.327e+04
131.8,6.438e+03,5.973e+03,5.962e+02,1.301e+04
133.3,3.316e+03,2.896e+03,4.540e+02,6.665e+03
134.8,1.008e+03,4.312e+02,4.097e+02,1.849e+03
136.4,9.101e+02,2.895e+02,5.462e+02,1.746e+03
137.9,1.097e+03,3.892e+02,7.418e+02,2.228e+03
139.4,1.115e+03,5.618e+02,9.187e+02,2.596e+03
141.0,1.021e+03,7.555e+02,1.012e+03,2.789e+03
142.5,8.077e+02,8.021e+02,9.469e+02,2.557e+03
144.0,6.060e+02,6.754e+02,9.175e+02,2.199e+03
145.6,4.793e+02,5.141e+02,6.873e+02,1.681e+03
147.1,4.008e+02,3.669e+02,4.674e+02,1.235e+03
148.6,3.222e+02,2.820e+02,3.198e+02,9.240e+02
150.2,3.019e+02,2.392e+02,2.468e+02,7.879e+02
151.7,3.079e+02,1.788e+02,2.513e+02,7.380e+02
153.2,2.948e+02,1.315e+02,2.978e+02,7.241e+02
154.8,2.623e+02,9.926e+01,3.329e+02,6.944e+02
156.3,2.099e+02,8.646e+01,3.253e+02,6.216e+02
157.8,1.909e+02,9.169e+01,3.036e+02,5.862e+02
159.4,2.116e+02,1.054e+02,3.151e+02,6.321e+02
160.9,2.460e+02,1.377e+02,3.121e+02,6.958e+02
162.4,2.621e+02,1.728e+02,2.981e+02,7.330e+02
164.0,3.174e+02,4.927e+02,5.228e+02,1.333e+03
165.5,2.330e+03,5.090e+03,3.797e+03,1.122e+04
167.0,2.296e+04,4.577e+04,3.393e+04,1.027e+05
168.6,4.074e+04,6.994e+04,5.826e+04,1.689e+05
170.1,9.344e+03,1.344e+04,1.378e+04,3.656e+04
171.6,3.382e+02,4.374e+02,1.053e+03,1.829e+03
173.2,1.649e+02,2.897e+02,7.647e+02,1.219e+03
174.7,1.819e+02,2.569e+02,7.733e+02,1.212e+03
176.2,2.198e+02,2.275e+02,7.685e+02,1.216e+03
177.8,2.567e+02,1.992e+02,7.401e+02,1.196e+03
179.3,2.986e+02,1.903e+02,6.547e+02,1.144e+03
180.8,3.036e+02,1.859e+02,5.729e+02,1.062e+03
182.4,3.141e+02,1.823e+02,5.929e+02,1.089e+03
183.9,2.949e+02,1.769e+02,6.327e+02,1.104e+03
185.4,2.751e+02,1.613e+02,5.723e+02,1.009e+03
187.0,2.737e+02,1.521e+02,5.164e+02,9.422e+02
188.5,3.152e+02,1.592e+02,6.156e+02,1.090e+03
190.0,3.299e+02,1.570e+02,5.360e+02,1.023e+03
191.5,3.207e+02,1.540e+02,4.792e+02,9.539e+02
193.1,3.664e+02,1.597e+02,6.727e+02,1.199e+03
194.6,3.753e+02,1.751e+02,5.876e+02,1.138e+03
196.1,3.139e+02,1.548e+02,4.720e+02,9.407e+02
197.7,2.968e+02,1.572e+02,6.168e+02,1.071e+03
199.2,3.824e+02,2.110e+02,9.498e+02,1.543e+03
