freq,psd_x,psd_y,psd_z,psd_xyz
121.7,2.847e+03,1.626e+03,5.867e+03,1.034e+04
123.3,3.078e+03,1.375e+03,5.360e+03,9.812e+03
124.8,3.257e+03,1.358e+03,5.121e+03,9.736e+03
126.3,3.329e+03,1.522e+03,4.995e+03,9.845e+03
127.9,3.424e+03,1.707e+03,4.837e+03,9.968e+03
129.4,3.486e+03,1.786e+03,4.371e+03,9.643e+03
131.0,3.202e+03,1.938e+03,3.979e+03,9.120e+03
132.5,2.144e+03,1.519e+03,2.725e+03,6.387e+03
134.0,4.633e+02,4.356e+02,6.889e+02,1.588e+03
135.6,1.441e+02,2.489e+02,2.736e+02,6.667e+02
137.1,1.460e+02,2.861e+02,2.103e+02,6.424e+02
138.7,1.568e+02,3.081e+02,2.071e+02,6.721e+02
140.2,1.687e+02,3.364e+02,2.145e+02,7.196e+02
141.8,1.652e+02,3.735e+02,2.163e+02,7.550e+02
143.3,1.860e+02,3.984e+02,2.200e+02,8.045e+02
144.8,1.966e+02,4.245e+02,2.040e+02,8.250e+02
146.4,1.848e+02,4.009e+02,1.899e+02,7.757e+02
147.9,1.635e+02,4.169e+02,1.892e+02,7.696e+02
149.5,1.568e+02,3.876e+02,1.972e+02,7.416e+02
151.0,1.652e+02,3.783e+02,2.085e+02,7.520e+02
152.5,1.584e+02,3.991e+02,2.262e+02,7.836e+02
154.1,2.404e+02,3.748e+02,2.394e+02,8.546e+02
155.6,4.549e+02,3.896e+02,2.566e+02,1.101e+03
157.2,1.965e+02,3.615e+02,2.133e+02,7.713e+02
158.7,1.314e+02,2.972e+02,2.136e+02,6.422e+02
160.2,1.458e+02,1.911e+03,1.058e+03,3.115e+03
161.8,2.000e+02,1.967e+04,8.165e+03,2.803e+04
163.3,3.670e+02,4.341e+04,1.354e+04,5.731e+04
164.9,4.990e+02,3.702e+04,8.464e+03,4.598e+04
166.4,3.715e+02,1.587e+04,3.400e+03,1.964e+04
167.9,2.079e+02,3.427e+03,8.764e+02,4.511e+03
169.5,2.930e+02,4.505e+03,9.759e+02,5.774e+03
171.0,1.937e+02,2.309e+03,5.955e+02,3.099e+03
172.6,1.048e+02,3.708e+02,2.749e+02,7.504e+02
174.1,1.006e+02,2.483e+02,2.643e+02,6.132e+02
175.6,1.004e+02,2.382e+02,2.442e+02,5.828e+02
177.2,9.921e+01,2.453e+02,2.437e+02,5.882e+02
178.7,1.125e+02,2.523e+02,2.280e+02,5.927e+02
180.3,1.286e+02,2.431e+02,2.193e+02,5.910e+02
181.8,1.298e+02,2.122e+02,2.050e+02,5.470e+02
183.4,1.299e+02,1.962e+02,1.890e+02,5.151e+02
184.9,1.498e+02,1.793e+02,1.731e+02,5.023e+02
186.4,1.581e+02,1.630e+02,1.732e+02,4.943e+02
188.0,1.603e+02,1.840e+02,1.838e+02,5.281e+02
189.5,1.734e+02,1.868e+02,1.949e+02,5.551e+02
191.1,1.753e+02,1.485e+02,1.781e+02,5.018e+02
192.6,1.527e+02,1.619e+02,2.001e+02,5.147e+02
194.1,1.930e+02,2.176e+02,2.375e+02,6.481e+02
195.7,1.955e+02,3.122e+02,2.571e+02,7.648e+02
197.2,1.981e+02,4.293e+02,2.685e+02,8.959e+02
198.8,1.971e+02,5.043e+02,2.452e+02,9.466e+02
