freq,psd_x,psd_y,psd_z,psd_xyz
118.0,6.027e+02,7.133e+03,1.111e+05,1.188e+05
119.6,6.820e+02,7.538e+03,1.041e+05,1.123e+05
121.1,1.261e+03,9.784e+03,1.144e+05,1.254e+05
122.7,1.858e+03,1.328e+04,1.370e+05,1.522e+05
124.2,2.132e+03,1.634e+04,1.511e+05,1.696e+05
125.8,2.209e+03,1.793e+04,1.499e+05,1.700e+05
127.3,2.034e+03,1.831e+04,1.360e+05,1.563e+05
128.9,1.883e+03,1.751e+04,1.195e+05,1.389e+05
130.4,1.678e+03,1.483e+04,1.002e+05,1.167e+05
132.0,1.284e+03,1.047e+04,7.335e+04,8.510e+04
133.5,4.796e+02,3.329e+03,2.363e+04,2.744e+04
135.1,1.485e+02,5.901e+02,3.770e+03,4.509e+03
136.6,1.334e+02,5.701e+02,3.644e+03,4.348e+03
138.2,1.278e+02,5.566e+02,3.612e+03,4.297e+03
139.7,1.145e+02,5.761e+02,3.503e+03,4.193e+03
141.3,1.130e+02,6.276e+02,3.593e+03,4.333e+03
142.9,1.091e+02,7.302e+02,3.798e+03,4.638e+03
144.4,1.181e+02,8.907e+02,4.211e+03,5.220e+03
146.0,1.358e+02,1.048e+03,4.589e+03,5.773e+03
147.5,1.367e+02,1.103e+03,4.619e+03,5.859e+03
149.1,1.301e+02,1.212e+03,4.668e+03,6.010e+03
150.6,1.268e+02,1.264e+03,4.650e+03,6.041e+03
152.2,1.329e+02,1.373e+03,4.933e+03,6.439e+03
153.7,1.344e+02,1.777e+03,5.703e+03,7.614e+03
155.3,1.407e+02,2.828e+03,7.342e+03,1.031e+04
156.8,1.524e+02,3.390e+03,7.262e+03,1.080e+04
158.4,1.615e+02,3.834e+03,6.707e+03,1.070e+04
159.9,1.727e+02,4.038e+03,6.135e+03,1.035e+04
161.5,1.699e+02,3.980e+03,5.492e+03,9.642e+03
163.0,1.806e+02,3.606e+03,4.947e+03,8.734e+03
164.6,1.780e+02,3.100e+03,4.469e+03,7.747e+03
166.1,1.751e+02,2.723e+03,4.244e+03,7.142e+03
167.7,1.336e+02,1.807e+03,2.985e+03,4.925e+03
169.3,1.255e+02,1.403e+03,1.695e+03,3.224e+03
170.8,1.923e+02,5.694e+03,1.569e+03,7.456e+03
172.4,2.155e+02,5.521e+03,1.184e+03,6.920e+03
173.9,2.255e+02,3.737e+03,8.603e+02,4.823e+03
175.5,4.905e+02,7.465e+03,8.353e+02,8.791e+03
177.0,7.426e+02,1.105e+04,9.720e+02,1.276e+04
178.6,5.306e+02,6.598e+03,1.095e+03,8.224e+03
180.1,2.299e+03,3.260e+04,3.002e+03,3.790e+04
181.7,7.172e+03,1.052e+05,7.099e+03,1.195e+05
183.2,3.368e+03,4.728e+04,4.628e+03,5.527e+04
184.8,4.304e+02,2.497e+03,2.623e+03,5.550e+03
186.3,3.991e+02,1.040e+03,2.891e+03,4.330e+03
187.9,4.368e+02,9.854e+02,3.246e+03,4.668e+03
189.4,4.725e+02,9.740e+02,3.512e+03,4.959e+03
191.0,5.631e+02,9.195e+02,4.004e+03,5.486e+03
192.5,6.952e+02,9.645e+02,5.087e+03,6.747e+03
194.1,9.627e+02,1.123e+03,7.158e+03,9.244e+03
195.6,1.196e+03,1.190e+03,8.786e+03,1.117e+04
197.2,1.361e+03,1.146e+03,9.697e+03,1.220e+04
198.8,1.612e+03,1.180e+03,1.097e+04,1.376e+04
