freq,psd_x,psd_y,psd_z,psd_xyz
68.3,3.186e+03,7.912e+03,3.493e+05,3.604e+05
69.8,1.963e+03,3.939e+03,2.781e+05,2.840e+05
71.4,8.415e+02,3.236e+03,2.119e+05,2.160e+05
72.9,5.789e+02,3.428e+03,1.606e+05,1.646e+05
74.5,4.415e+02,3.447e+03,1.211e+05,1.249e+05
76.0,4.789e+02,2.852e+03,8.713e+04,9.047e+04
77.6,7.463e+02,2.006e+03,6.742e+04,7.017e+04
79.1,9.813e+02,1.461e+03,9.721e+04,9.965e+04
80.7,1.077e+03,1.428e+03,2.043e+05,2.068e+05
82.2,7.013e+02,1.910e+03,3.018e+05,3.044e+05
83.8,3.431e+02,1.235e+03,3.277e+05,3.293e+05
85.3,4.770e+02,1.075e+03,2.968e+05,2.984e+05
86.9,5.311e+02,1.770e+03,2.512e+05,2.535e+05
88.4,3.363e+02,2.658e+03,2.237e+05,2.267e+05
90.0,2.191e+02,3.651e+03,2.208e+05,2.247e+05
91.5,2.476e+02,4.547e+03,2.327e+05,2.375e+05
93.1,3.038e+02,5.405e+03,2.501e+05,2.558e+05
94.6,3.939e+02,6.489e+03,2.623e+05,2.692e+05
96.2,3.711e+02,7.294e+03,2.560e+05,2.636e+05
97.7,3.821e+02,7.461e+03,2.569e+05,2.647e+05
99.3,7.513e+02,8.741e+03,2.624e+05,2.719e+05
100.8,1.293e+03,1.249e+04,2.657e+05,2.795e+05
102.4,2.146e+03,1.835e+04,2.617e+05,2.822e+05
103.9,2.966e+03,2.530e+04,2.525e+05,2.808e+05
105.5,3.013e+03,2.801e+04,2.405e+05,2.716e+05
107.1,2.803e+03,2.718e+04,2.268e+05,2.568e+05
108.6,2.557e+03,2.665e+04,2.160e+05,2.453e+05
110.2,2.524e+03,2.652e+04,2.120e+05,2.410e+05
111.7,2.465e+03,2.641e+04,2.031e+05,2.320e+05
113.3,2.064e+03,2.432e+04,1.944e+05,2.208e+05
114.8,1.694e+03,2.349e+04,1.903e+05,2.155e+05
116.4,1.555e+03,2.338e+04,1.865e+05,2.115e+05
117.9,1.590e+03,2.281e+04,1.807e+05,2.051e+05
119.5,1.544e+03,2.087e+04,1.773e+05,1.997e+05
121.0,1.450e+03,1.810e+04,1.688e+05,1.884e+05
122.6,1.206e+03,1.577e+04,1.613e+05,1.782e+05
124.1,1.137e+03,1.491e+04,1.530e+05,1.690e+05
125.7,1.082e+03,1.470e+04,1.422e+05,1.580e+05
127.2,9.979e+02,1.337e+04,1.296e+05,1.440e+05
128.8,1.119e+03,1.154e+04,1.292e+05,1.419e+05
130.3,1.285e+03,9.815e+03,1.315e+05,1.426e+05
131.9,1.144e+03,7.702e+03,1.141e+05,1.229e+05
133.4,4.968e+02,3.008e+03,4.411e+04,4.762e+04
135.0,1.703e+02,5.086e+02,4.576e+03,5.255e+03
136.5,1.757e+02,4.018e+02,3.455e+03,4.033e+03
138.1,1.739e+02,3.932e+02,3.448e+03,4.015e+03
139.6,1.715e+02,3.655e+02,3.437e+03,3.974e+03
141.2,1.689e+02,3.778e+02,3.424e+03,3.971e+03
142.7,1.647e+02,3.969e+02,3.554e+03,4.115e+03
144.3,1.850e+02,4.465e+02,4.233e+03,4.865e+03
145.8,2.187e+02,4.931e+02,4.926e+03,5.638e+03
147.4,2.188e+02,5.441e+02,4.819e+03,5.582e+03
148.9,2.184e+02,6.016e+02,4.947e+03,5.767e+03
150.5,3.007e+02,6.381e+02,5.606e+03,6.545e+03
152.0,5.208e+02,6.815e+02,6.651e+03,7.853e+03
153.6,7.593e+02,8.368e+02,7.666e+03,9.262e+03
155.1,6.667e+02,9.148e+02,6.864e+03,8.445e+03
156.7,4.375e+02,8.077e+02,7.185e+03,8.430e+03
158.3,1.657e+03,3.007e+03,2.948e+04,3.414e+04
159.8,3.533e+03,7.674e+03,5.474e+04,6.595e+04
161.4,4.220e+03,1.147e+04,6.258e+04,7.828e+04
162.9,4.430e+03,1.619e+04,6.376e+04,8.438e+04
164.5,4.209e+03,1.805e+04,5.715e+04,7.942e+04
166.0,3.616e+03,1.901e+04,4.992e+04,7.255e+04
167.6,3.245e+03,2.413e+04,4.006e+04,6.743e+04
169.1,3.816e+03,3.752e+04,3.635e+04,7.769e+04
170.7,4.890e+03,5.207e+04,3.662e+04,9.359e+04
172.2,3.846e+03,2.916e+04,3.073e+04,6.373e+04
173.8,3.806e+03,1.699e+04,2.289e+04,4.368e+04
175.3,6.444e+03,2.715e+04,1.580e+04,4.939e+04
176.9,4.241e+03,1.620e+04,7.354e+03,2.780e+04
178.4,9.690e+02,1.877e+03,5.117e+03,7.962e+03
180.0,8.101e+02,1.757e+03,9.612e+03,1.218e+04
181.5,9.406e+02,2.016e+03,1.257e+04,1.553e+04
183.1,9.490e+02,1.964e+03,1.275e+04,1.566e+04
184.6,1.053e+03,1.845e+03,1.251e+04,1.541e+04
186.2,1.105e+03,1.740e+03,1.192e+04,1.476e+04
187.7,1.024e+03,1.613e+03,1.042e+04,1.306e+04
189.3,9.766e+02,1.704e+03,9.980e+03,1.266e+04
190.8,9.255e+02,1.943e+03,1.009e+04,1.296e+04
192.4,8.291e+02,2.205e+03,1.040e+04,1.343e+04
193.9,9.018e+02,2.665e+03,1.288e+04,1.645e+04
195.5,1.066e+03,2.841e+03,1.602e+04,1.993e+04
197.0,1.039e+03,2.566e+03,1.572e+04,1.933e+04
198.6,1.059e+03,2.291e+03,1.515e+04,1.850e+04
