freq,psd_x,psd_y,psd_z,psd_xyz
0.0,1.102e+02,5.690e+02,1.268e+01,6.919e+02
1.6,7.539e+01,3.338e+02,3.325e+01,4.425e+02
3.1,1.904e+01,3.173e+01,3.302e+01,8.380e+01
4.7,1.828e+01,4.452e+02,4.121e+01,5.046e+02
6.2,1.919e+01,1.348e+03,5.168e+01,1.419e+03
7.8,2.052e+01,1.607e+03,3.745e+01,1.665e+03
9.3,2.339e+01,2.481e+03,3.555e+01,2.540e+03
10.9,2.439e+01,3.776e+03,3.255e+01,3.833e+03
12.4,2.399e+01,5.480e+03,3.122e+01,5.535e+03
14.0,2.485e+01,7.474e+03,3.509e+01,7.534e+03
15.5,2.496e+01,9.940e+03,3.773e+01,1.000e+04
17.1,3.147e+01,1.324e+04,3.618e+01,1.331e+04
18.6,3.817e+01,1.705e+04,3.568e+01,1.712e+04
20.2,7.524e+01,2.190e+04,3.976e+01,2.202e+04
21.7,1.533e+02,2.902e+04,4.254e+01,2.921e+04
23.3,1.685e+02,3.952e+04,4.148e+01,3.973e+04
24.8,2.722e+02,5.435e+04,4.115e+01,5.466e+04
26.4,5.543e+02,7.667e+04,4.189e+01,7.727e+04
27.9,1.293e+03,1.147e+05,4.395e+01,1.161e+05
29.5,3.397e+03,1.848e+05,4.905e+01,1.882e+05
31.0,1.089e+04,3.371e+05,6.614e+01,3.480e+05
32.6,5.134e+04,7.606e+05,6.535e+02,8.126e+05
34.1,1.588e+05,1.421e+06,3.458e+03,1.583e+06
35.7,2.079e+05,1.488e+06,6.302e+03,1.702e+06
37.2,1.873e+05,1.148e+06,6.007e+03,1.342e+06
38.8,1.590e+05,8.561e+05,3.072e+03,1.018e+06
40.3,1.477e+05,6.616e+05,8.283e+02,8.102e+05
41.9,1.430e+05,5.211e+05,1.737e+03,6.658e+05
43.4,1.239e+05,3.908e+05,4.936e+03,5.197e+05
45.0,1.110e+05,2.982e+05,1.016e+04,4.193e+05
46.5,1.147e+05,2.436e+05,1.073e+04,3.690e+05
48.1,1.168e+05,1.978e+05,1.124e+04,3.258e+05
49.7,1.133e+05,1.565e+05,1.191e+04,2.817e+05
51.2,1.125e+05,1.332e+05,8.973e+03,2.547e+05
52.8,1.302e+05,1.135e+05,6.216e+03,2.500e+05
54.3,1.472e+05,8.695e+04,3.690e+03,2.379e+05
55.9,1.368e+05,6.554e+04,1.751e+03,2.041e+05
57.4,1.086e+05,5.359e+04,9.195e+02,1.631e+05
59.0,8.177e+04,5.273e+04,8.368e+02,1.353e+05
60.5,6.752e+04,5.739e+04,8.700e+02,1.258e+05
62.1,6.157e+04,5.761e+04,5.356e+02,1.197e+05
63.6,6.195e+04,5.181e+04,4.165e+02,1.142e+05
65.2,6.300e+04,3.913e+04,8.988e+02,1.030e+05
66.7,5.692e+04,2.936e+04,3.435e+03,8.972e+04
68.3,4.962e+04,2.394e+04,7.572e+03,8.113e+04
69.8,4.543e+04,1.923e+04,9.341e+03,7.400e+04
71.4,3.759e+04,1.529e+04,1.092e+04,6.380e+04
72.9,2.766e+04,1.270e+04,1.071e+04,5.107e+04
74.5,2.101e+04,1.152e+04,9.878e+03,4.240e+04
76.0,1.665e+04,8.839e+03,1.093e+04,3.643e+04
77.6,1.263e+04,6.744e+03,9.683e+03,2.906e+04
79.1,9.295e+03,6.390e+03,7.442e+03,2.313e+04
80.7,8.550e+03,8.818e+03,8.237e+03,2.560e+04
82.2,6.128e+03,1.277e+04,7.453e+03,2.635e+04
83.8,3.833e+03,1.872e+04,5.344e+03,2.790e+04
85.3,2.107e+03,2.146e+04,5.755e+03,2.932e+04
86.9,8.147e+02,1.513e+04,1.275e+04,2.869e+04
88.4,3.473e+02,1.146e+04,1.535e+04,2.716e+04
90.0,6.336e+02,5.125e+03,1.135e+04,1.710e+04
91.5,1.999e+03,2.068e+03,7.936e+03,1.200e+04
93.1,4.106e+03,1.768e+03,7.484e+03,1.336e+04
94.6,5.234e+03,2.340e+03,8.598e+03,1.617e+04
96.2,5.938e+03,3.391e+03,8.176e+03,1.751e+04
97.8,6.455e+03,4.307e+03,7.423e+03,1.819e+04
99.3,7.024e+03,5.292e+03,6.595e+03,1.891e+04
100.9,6.765e+03,5.939e+03,6.134e+03,1.884e+04
102.4,6.144e+03,7.050e+03,5.872e+03,1.907e+04
104.0,5.617e+03,8.540e+03,5.173e+03,1.933e+04
105.5,5.175e+03,8.488e+03,4.297e+03,1.796e+04
107.1,5.095e+03,7.705e+03,3.870e+03,1.667e+04
108.6,5.368e+03,7.109e+03,3.861e+03,1.634e+04
110.2,5.735e+03,6.086e+03,4.025e+03,1.585e+04
111.7,6.258e+03,5.382e+03,4.144e+03,1.578e+04
113.3,6.755e+03,5.513e+03,4.042e+03,1.631e+04
114.8,7.270e+03,5.747e+03,4.247e+03,1.726e+04
116.4,7.532e+03,5.726e+03,4.615e+03,1.787e+04
117.9,7.631e+03,5.592e+03,4.800e+03,1.802e+04
119.5,7.796e+03,5.215e+03,4.596e+03,1.761e+04
121.0,8.041e+03,4.872e+03,4.529e+03,1.744e+04
122.6,8.225e+03,4.441e+03,4.642e+03,1.731e+04
124.1,8.429e+03,4.263e+03,4.895e+03,1.759e+04
125.7,8.607e+03,4.292e+03,5.263e+03,1.816e+04
127.2,8.804e+03,4.322e+03,5.823e+03,1.895e+04
128.8,8.700e+03,4.498e+03,5.463e+03,1.866e+04
130.3,8.724e+03,4.997e+03,4.805e+03,1.853e+04
131.9,8.572e+03,4.980e+03,5.234e+03,1.879e+04
133.4,3.438e+03,1.936e+03,3.047e+03,8.420e+03
135.0,3.743e+02,1.809e+02,9.599e+02,1.515e+03
136.5,3.325e+02,1.483e+02,1.378e+03,1.859e+03
138.1,3.825e+02,1.680e+02,1.805e+03,2.355e+03
139.6,3.850e+02,1.654e+02,1.928e+03,2.479e+03
141.2,3.136e+02,1.514e+02,1.528e+03,1.993e+03
142.7,2.256e+02,1.064e+02,7.864e+02,1.118e+03
144.3,2.625e+02,1.124e+02,6.608e+02,1.036e+03
145.9,3.213e+02,1.409e+02,9.158e+02,1.378e+03
147.4,4.490e+02,2.253e+02,1.499e+03,2.174e+03
149.0,2.836e+03,3.119e+03,3.942e+03,9.897e+03
150.5,6.493e+03,6.369e+03,7.827e+03,2.069e+04
152.1,9.344e+03,6.889e+03,1.205e+04,2.828e+04
153.6,7.884e+03,6.344e+03,1.020e+04,2.443e+04
155.2,1.699e+03,1.299e+03,3.384e+03,6.382e+03
156.7,6.353e+02,3.158e+02,2.957e+03,3.908e+03
158.3,8.329e+02,3.529e+02,4.272e+03,5.458e+03
159.8,8.298e+02,3.597e+02,3.974e+03,5.163e+03
161.4,7.596e+02,3.099e+02,3.367e+03,4.436e+03
162.9,7.855e+02,3.004e+02,3.442e+03,4.527e+03
164.5,7.636e+02,2.964e+02,3.363e+03,4.423e+03
166.0,8.179e+02,2.980e+02,3.689e+03,4.804e+03
167.6,9.474e+02,3.044e+02,4.152e+03,5.404e+03
169.1,8.519e+02,2.822e+02,3.636e+03,4.770e+03
170.7,6.128e+02,2.242e+02,2.626e+03,3.463e+03
172.2,5.965e+02,2.264e+02,2.501e+03,3.324e+03
173.8,6.207e+02,2.713e+02,2.499e+03,3.391e+03
175.3,6.618e+02,3.124e+02,2.146e+03,3.120e+03
176.9,7.012e+02,3.778e+02,1.735e+03,2.814e+03
178.4,7.319e+02,4.562e+02,1.570e+03,2.758e+03
180.0,6.258e+02,4.571e+02,1.378e+03,2.461e+03
181.5,5.156e+02,4.260e+02,1.365e+03,2.307e+03
183.1,5.179e+02,4.263e+02,1.495e+03,2.439e+03
184.6,6.401e+02,4.283e+02,1.855e+03,2.923e+03
186.2,6.673e+02,4.334e+02,1.832e+03,2.933e+03
187.7,6.800e+02,4.293e+02,1.748e+03,2.857e+03
189.3,6.864e+02,4.216e+02,1.657e+03,2.765e+03
190.8,6.037e+02,3.843e+02,1.455e+03,2.443e+03
192.4,5.184e+02,3.608e+02,1.250e+03,2.129e+03
193.9,4.832e+02,3.915e+02,1.111e+03,1.986e+03
195.5,4.521e+02,4.188e+02,1.016e+03,1.887e+03
197.1,4.296e+02,4.012e+02,9.425e+02,1.773e+03
198.6,5.000e+02,4.140e+02,1.024e+03,1.938e+03
