freq,psd_x,psd_y,psd_z,psd_xyz
90.3,5.248e+03,4.156e+04,8.587e+02,4.767e+04
91.9,4.944e+03,3.879e+04,1.290e+03,4.503e+04
93.4,4.992e+03,3.383e+04,1.446e+03,4.027e+04
95.0,4.482e+03,3.011e+04,1.550e+03,3.614e+04
96.5,3.554e+03,2.810e+04,1.314e+03,3.297e+04
98.1,2.576e+03,2.474e+04,1.334e+03,2.865e+04
99.7,1.823e+03,1.735e+04,1.478e+03,2.065e+04
101.2,1.952e+03,1.500e+04,1.048e+03,1.800e+04
102.8,1.828e+03,1.317e+04,1.295e+03,1.629e+04
104.3,1.688e+03,7.693e+03,2.251e+03,1.163e+04
105.9,1.847e+03,3.539e+03,2.714e+03,8.099e+03
107.4,1.985e+03,3.294e+03,2.902e+03,8.181e+03
109.0,2.332e+03,6.662e+03,3.496e+03,1.249e+04
110.6,2.189e+03,6.705e+03,4.950e+03,1.384e+04
112.1,1.747e+03,5.679e+03,6.149e+03,1.357e+04
113.7,1.390e+03,4.465e+03,8.722e+03,1.458e+04
115.2,1.441e+03,2.859e+03,1.357e+04,1.787e+04
116.8,1.688e+03,1.659e+03,1.620e+04,1.954e+04
118.3,2.041e+03,1.134e+03,1.691e+04,2.009e+04
119.9,2.271e+03,1.000e+03,1.494e+04,1.821e+04
121.5,2.192e+03,8.233e+02,1.141e+04,1.443e+04
123.0,2.335e+03,5.751e+02,1.158e+04,1.449e+04
124.6,2.751e+03,5.282e+02,1.305e+04,1.633e+04
126.1,3.204e+03,8.397e+02,1.444e+04,1.848e+04
127.7,3.506e+03,1.493e+03,1.480e+04,1.980e+04
129.2,3.741e+03,2.078e+03,1.409e+04,1.991e+04
130.8,3.520e+03,2.218e+03,1.173e+04,1.746e+04
132.4,2.437e+03,1.685e+03,7.560e+03,1.168e+04
133.9,5.382e+02,5.004e+02,1.920e+03,2.958e+03
135.5,1.506e+02,2.543e+02,7.688e+02,1.174e+03
137.0,1.576e+02,2.873e+02,7.191e+02,1.164e+03
138.6,1.422e+02,2.921e+02,6.426e+02,1.077e+03
140.1,1.317e+02,2.705e+02,5.612e+02,9.634e+02
141.7,1.369e+02,2.542e+02,4.320e+02,8.231e+02
143.3,1.275e+02,2.647e+02,3.643e+02,7.565e+02
144.8,1.306e+02,2.878e+02,3.384e+02,7.568e+02
146.4,1.323e+02,3.168e+02,3.260e+02,7.751e+02
147.9,1.334e+02,3.415e+02,3.455e+02,8.204e+02
149.5,1.272e+02,4.052e+02,4.414e+02,9.738e+02
151.0,1.228e+02,4.064e+02,4.737e+02,1.003e+03
152.6,1.381e+02,3.328e+02,4.455e+02,9.164e+02
154.2,1.373e+02,3.199e+02,4.340e+02,8.911e+02
155.7,1.456e+02,3.046e+02,4.041e+02,8.543e+02
157.3,1.494e+02,2.756e+02,4.181e+02,8.432e+02
158.8,1.334e+02,2.401e+02,3.072e+02,6.807e+02
160.4,1.246e+02,2.382e+02,2.270e+02,5.899e+02
161.9,1.373e+02,2.450e+02,2.421e+02,6.244e+02
163.5,1.422e+02,2.477e+02,2.539e+02,6.438e+02
165.1,1.358e+02,2.492e+02,2.260e+02,6.110e+02
166.6,1.669e+02,3.840e+03,3.180e+03,7.187e+03
168.2,3.175e+02,2.070e+04,1.688e+04,3.790e+04
169.7,1.999e+02,7.351e+03,5.801e+03,1.335e+04
171.3,1.326e+02,2.568e+02,2.222e+02,6.116e+02
172.8,1.447e+02,1.762e+02,1.920e+02,5.129e+02
174.4,2.200e+02,1.833e+02,2.115e+02,6.148e+02
176.0,2.758e+02,1.969e+02,2.284e+02,7.011e+02
177.5,3.138e+02,2.174e+02,2.674e+02,7.986e+02
179.1,2.676e+02,2.092e+02,3.012e+02,7.780e+02
180.6,1.971e+02,2.206e+02,2.994e+02,7.171e+02
182.2,1.428e+02,2.670e+02,3.263e+02,7.361e+02
183.7,1.320e+02,3.256e+02,2.980e+02,7.555e+02
185.3,1.306e+02,3.635e+02,2.217e+02,7.158e+02
186.9,1.564e+02,4.114e+02,2.189e+02,7.868e+02
188.4,2.313e+02,4.149e+02,2.386e+02,8.848e+02
190.0,2.463e+02,3.612e+02,2.655e+02,8.730e+02
191.5,2.112e+02,3.068e+02,3.271e+02,8.451e+02
193.1,2.338e+02,2.930e+02,3.405e+02,8.673e+02
194.6,2.380e+02,3.120e+02,3.521e+02,9.021e+02
196.2,2.322e+02,3.313e+02,3.099e+02,8.734e+02
197.8,2.442e+02,3.965e+02,2.853e+02,9.260e+02
199.3,2.567e+02,4.513e+02,3.205e+02,1.028e+03
