freq,psd_x,psd_y,psd_z,psd_xyz
77.0,3.046e+02,2.024e+03,6.088e+04,6.321e+04
78.6,4.418e+02,1.916e+03,4.113e+04,4.349e+04
80.1,1.138e+03,3.025e+03,5.038e+04,5.455e+04
81.7,1.510e+03,4.498e+03,7.936e+04,8.537e+04
83.2,1.182e+03,5.440e+03,1.141e+05,1.207e+05
84.8,8.089e+02,4.516e+03,1.522e+05,1.575e+05
86.3,1.098e+03,2.344e+03,1.754e+05,1.789e+05
87.8,1.639e+03,8.108e+02,1.626e+05,1.650e+05
89.4,1.666e+03,5.268e+02,1.329e+05,1.351e+05
90.9,1.520e+03,1.134e+03,1.158e+05,1.185e+05
92.5,1.495e+03,2.387e+03,1.288e+05,1.327e+05
94.0,1.426e+03,3.881e+03,1.524e+05,1.577e+05
95.5,1.324e+03,6.020e+03,1.695e+05,1.769e+05
97.1,1.168e+03,7.780e+03,1.814e+05,1.904e+05
98.6,9.906e+02,8.647e+03,1.811e+05,1.908e+05
100.2,1.293e+03,1.119e+04,1.901e+05,2.026e+05
101.7,1.707e+03,1.440e+04,1.979e+05,2.140e+05
103.2,1.635e+03,1.538e+04,1.869e+05,2.039e+05
104.8,1.916e+03,1.603e+04,1.966e+05,2.146e+05
106.3,1.879e+03,1.372e+04,2.096e+05,2.252e+05
107.9,1.618e+03,1.263e+04,2.005e+05,2.147e+05
109.4,1.523e+03,1.483e+04,1.996e+05,2.160e+05
110.9,1.690e+03,1.746e+04,1.976e+05,2.167e+05
112.5,1.926e+03,1.762e+04,1.794e+05,1.989e+05
114.0,1.913e+03,1.675e+04,1.656e+05,1.843e+05
115.6,1.798e+03,1.511e+04,1.576e+05,1.745e+05
117.1,1.294e+03,1.367e+04,1.494e+05,1.643e+05
118.7,1.372e+03,1.419e+04,1.422e+05,1.577e+05
120.2,1.730e+03,1.393e+04,1.436e+05,1.593e+05
121.7,2.021e+03,1.424e+04,1.463e+05,1.626e+05
123.3,2.151e+03,1.504e+04,1.472e+05,1.644e+05
124.8,2.160e+03,1.578e+04,1.474e+05,1.653e+05
126.4,2.085e+03,1.625e+04,1.435e+05,1.619e+05
127.9,1.986e+03,1.619e+04,1.347e+05,1.529e+05
129.4,1.866e+03,1.516e+04,1.226e+05,1.396e+05
131.0,1.655e+03,1.289e+04,1.051e+05,1.197e+05
132.5,1.150e+03,8.093e+03,7.051e+04,7.976e+04
134.1,3.171e+02,1.691e+03,1.484e+04,1.684e+04
135.6,1.537e+02,5.014e+02,4.085e+03,4.740e+03
137.1,1.617e+02,6.349e+02,4.574e+03,5.371e+03
138.7,1.651e+02,7.181e+02,4.786e+03,5.670e+03
140.2,1.633e+02,8.542e+02,4.921e+03,5.939e+03
141.8,1.923e+02,1.038e+03,5.017e+03,6.247e+03
143.3,2.138e+02,1.291e+03,5.506e+03,7.011e+03
144.9,2.024e+02,1.657e+03,6.624e+03,8.484e+03
146.4,2.593e+02,1.981e+03,7.242e+03,9.483e+03
147.9,3.034e+02,2.312e+03,7.229e+03,9.845e+03
149.5,3.320e+02,2.805e+03,7.681e+03,1.082e+04
151.0,4.039e+02,3.778e+03,8.649e+03,1.283e+04
152.6,3.817e+02,4.540e+03,9.046e+03,1.397e+04
154.1,4.332e+02,5.332e+03,9.943e+03,1.571e+04
155.6,8.629e+02,6.380e+03,1.020e+04,1.745e+04
157.2,8.227e+02,1.038e+04,1.057e+04,2.177e+04
158.7,6.729e+02,2.000e+04,1.275e+04,3.342e+04
160.3,6.643e+02,1.837e+04,1.209e+04,3.113e+04
161.8,6.620e+02,8.294e+03,9.393e+03,1.835e+04
163.3,8.814e+02,1.372e+04,9.623e+03,2.423e+04
164.9,9.299e+02,1.725e+04,8.337e+03,2.652e+04
166.4,7.515e+02,8.050e+03,4.591e+03,1.339e+04
168.0,3.856e+02,1.075e+03,1.854e+03,3.314e+03
169.5,2.965e+02,3.848e+02,1.128e+03,1.809e+03
171.0,3.050e+02,3.781e+02,1.144e+03,1.828e+03
172.6,2.966e+02,4.209e+02,1.500e+03,2.217e+03
174.1,3.518e+02,5.330e+02,2.070e+03,2.955e+03
175.7,3.969e+02,6.229e+02,2.397e+03,3.417e+03
177.2,3.622e+02,8.370e+02,2.650e+03,3.849e+03
178.8,3.493e+02,1.036e+03,3.201e+03,4.586e+03
180.3,3.521e+02,1.355e+03,3.545e+03,5.252e+03
181.8,4.925e+02,2.613e+03,3.420e+03,6.526e+03
183.4,7.261e+02,4.505e+03,3.518e+03,8.748e+03
184.9,9.409e+02,6.222e+03,4.010e+03,1.117e+04
186.5,2.045e+03,1.561e+04,4.846e+03,2.251e+04
188.0,1.976e+03,1.360e+04,5.418e+03,2.099e+04
189.5,8.542e+02,2.816e+03,5.574e+03,9.245e+03
191.1,9.424e+02,1.798e+03,5.834e+03,8.574e+03
192.6,1.125e+03,1.693e+03,6.652e+03,9.469e+03
194.2,1.569e+03,1.764e+03,8.979e+03,1.231e+04
195.7,1.870e+03,1.698e+03,1.054e+04,1.410e+04
197.2,2.024e+03,1.485e+03,1.133e+04,1.484e+04
198.8,2.532e+03,1.508e+03,1.393e+04,1.797e+04
