freq,psd_x,psd_y,psd_z,psd_xyz
51.5,4.212e+03,3.204e+03,8.829e+04,9.571e+04
53.0,3.051e+03,5.193e+03,6.199e+04,7.024e+04
54.5,1.560e+03,6.824e+03,5.645e+04,6.484e+04
56.0,5.222e+02,6.642e+03,7.907e+04,8.624e+04
57.5,9.316e+02,7.783e+03,1.413e+05,1.500e+05
59.0,4.435e+03,1.292e+04,2.823e+05,2.996e+05
60.5,1.137e+04,2.399e+04,6.042e+05,6.395e+05
62.1,1.920e+04,4.925e+04,1.172e+06,1.241e+06
63.6,2.245e+04,7.168e+04,1.476e+06,1.571e+06
65.1,2.400e+04,7.585e+04,1.391e+06,1.490e+06
66.6,2.404e+04,7.375e+04,1.141e+06,1.239e+06
68.1,1.906e+04,7.374e+04,8.824e+05,9.752e+05
69.6,1.369e+04,7.198e+04,7.184e+05,8.040e+05
71.1,1.016e+04,6.595e+04,5.897e+05,6.659e+05
72.6,8.070e+03,6.305e+04,4.842e+05,5.554e+05
74.2,6.929e+03,6.594e+04,4.066e+05,4.795e+05
75.7,7.279e+03,7.066e+04,3.444e+05,4.223e+05
77.2,8.380e+03,7.124e+04,2.847e+05,3.643e+05
78.7,9.037e+03,6.189e+04,2.217e+05,2.927e+05
80.2,9.018e+03,4.712e+04,1.795e+05,2.357e+05
81.7,7.469e+03,2.620e+04,1.773e+05,2.109e+05
83.2,5.112e+03,8.797e+03,1.911e+05,2.050e+05
84.8,2.887e+03,7.081e+03,2.053e+05,2.153e+05
86.3,1.291e+03,1.672e+04,2.044e+05,2.224e+05
87.8,6.154e+02,2.906e+04,1.912e+05,2.208e+05
89.3,6.280e+02,4.333e+04,1.753e+05,2.193e+05
90.8,8.691e+02,5.161e+04,1.503e+05,2.027e+05
92.3,1.028e+03,5.532e+04,1.320e+05,1.883e+05
93.8,1.154e+03,5.617e+04,1.179e+05,1.752e+05
95.4,1.202e+03,5.790e+04,1.132e+05,1.723e+05
96.9,1.351e+03,6.257e+04,1.162e+05,1.801e+05
98.4,1.288e+03,6.591e+04,1.072e+05,1.744e+05
99.9,9.657e+02,7.227e+04,1.064e+05,1.796e+05
101.4,7.706e+02,8.241e+04,1.112e+05,1.944e+05
102.9,6.606e+02,8.110e+04,8.902e+04,1.708e+05
104.4,7.422e+02,8.150e+04,7.549e+04,1.577e+05
105.9,9.151e+02,9.701e+04,7.861e+04,1.765e+05
107.5,1.501e+03,1.240e+05,8.755e+04,2.131e+05
109.0,2.183e+03,1.386e+05,8.359e+04,2.244e+05
110.5,2.427e+03,1.477e+05,7.146e+04,2.216e+05
112.0,2.765e+03,1.427e+05,7.222e+04,2.177e+05
113.5,3.162e+03,1.446e+05,7.350e+04,2.212e+05
115.0,3.471e+03,1.338e+05,7.308e+04,2.103e+05
116.5,5.140e+03,1.189e+05,7.579e+04,1.998e+05
118.1,5.835e+03,1.156e+05,7.815e+04,1.996e+05
119.6,6.042e+03,1.142e+05,7.877e+04,1.990e+05
121.1,7.162e+03,1.097e+05,8.042e+04,1.973e+05
122.6,8.384e+03,1.063e+05,8.429e+04,1.989e+05
124.1,9.759e+03,1.021e+05,8.995e+04,2.018e+05
125.6,1.133e+04,9.635e+04,9.505e+04,2.027e+05
127.1,1.320e+04,9.134e+04,1.013e+05,2.058e+05
128.6,1.536e+04,8.717e+04,1.101e+05,2.127e+05
130.2,1.825e+04,8.314e+04,1.233e+05,2.247e+05
131.7,1.995e+04,7.331e+04,1.287e+05,2.219e+05
133.2,9.463e+03,3.085e+04,5.955e+04,9.986e+04
134.7,1.186e+03,2.692e+03,5.718e+03,9.595e+03
136.2,8.997e+02,7.652e+02,2.875e+03,4.540e+03
137.7,1.085e+03,4.805e+02,2.666e+03,4.231e+03
139.2,1.143e+03,2.844e+02,2.406e+03,3.833e+03
140.8,1.310e+03,3.177e+02,2.547e+03,4.174e+03
142.3,1.544e+03,6.309e+02,3.004e+03,5.179e+03
143.8,1.627e+03,9.660e+02,3.621e+03,6.214e+03
145.3,1.561e+03,1.136e+03,4.375e+03,7.072e+03
146.8,1.565e+03,1.169e+03,5.687e+03,8.421e+03
148.3,1.638e+03,1.154e+03,6.860e+03,9.652e+03
149.8,1.834e+03,1.112e+03,8.435e+03,1.138e+04
151.4,1.967e+03,1.023e+03,9.714e+03,1.270e+04
152.9,2.078e+03,9.123e+02,1.100e+04,1.399e+04
154.4,2.194e+03,7.693e+02,1.245e+04,1.541e+04
155.9,2.384e+03,5.914e+02,1.414e+04,1.712e+04
157.4,2.739e+03,4.672e+02,1.635e+04,1.956e+04
158.9,3.239e+03,4.624e+02,1.889e+04,2.260e+04
160.4,3.827e+03,5.443e+02,2.129e+04,2.567e+04
161.9,4.377e+03,6.517e+02,2.268e+04,2.771e+04
163.5,5.039e+03,8.474e+02,2.422e+04,3.010e+04
165.0,6.091e+03,1.168e+03,2.751e+04,3.477e+04
166.5,7.447e+03,1.604e+03,3.152e+04,4.057e+04
168.0,9.231e+03,2.264e+03,3.740e+04,4.890e+04
169.5,1.124e+04,3.136e+03,4.425e+04,5.862e+04
171.0,1.515e+04,4.860e+03,5.704e+04,7.705e+04
172.5,1.984e+04,7.128e+03,7.222e+04,9.919e+04
174.1,1.810e+04,7.054e+03,6.461e+04,8.977e+04
175.6,1.444e+04,6.052e+03,5.015e+04,7.063e+04
177.1,1.102e+04,4.966e+03,3.719e+04,5.317e+04
178.6,8.735e+03,4.240e+03,2.875e+04,4.172e+04
180.1,7.844e+03,4.066e+03,2.484e+04,3.675e+04
181.6,6.042e+03,3.246e+03,1.834e+04,2.763e+04
183.1,4.794e+03,2.687e+03,1.407e+04,2.155e+04
184.6,3.468e+03,1.986e+03,9.977e+03,1.543e+04
186.2,2.276e+03,1.353e+03,6.631e+03,1.026e+04
187.7,1.458e+03,9.885e+02,4.339e+03,6.785e+03
189.2,1.169e+03,8.726e+02,3.294e+03,5.336e+03
190.7,1.196e+03,8.944e+02,3.277e+03,5.367e+03
192.2,1.101e+03,8.669e+02,2.811e+03,4.778e+03
193.7,1.063e+03,8.464e+02,2.642e+03,4.551e+03
195.2,1.145e+03,8.875e+02,2.716e+03,4.749e+03
196.8,1.061e+03,7.992e+02,2.483e+03,4.343e+03
198.3,9.241e+02,6.771e+02,2.024e+03,3.625e+03
199.8,9.018e+02,6.684e+02,1.896e+03,3.466e+03
