freq,psd_x,psd_y,psd_z,psd_xyz
0.0,5.071e+01,4.983e+02,3.502e+01,5.841e+02
1.5,8.405e+01,3.481e+02,1.511e+02,5.832e+02
3.1,6.727e+01,1.051e+02,1.619e+02,3.343e+02
4.6,6.125e+01,4.752e+02,1.551e+02,6.916e+02
6.1,6.343e+01,1.655e+03,1.681e+02,1.887e+03
7.6,6.625e+01,2.108e+03,1.552e+02,2.330e+03
9.2,6.853e+01,2.584e+03,1.495e+02,2.802e+03
10.7,7.356e+01,3.642e+03,1.524e+02,3.868e+03
12.2,7.008e+01,5.222e+03,1.426e+02,5.435e+03
13.8,6.760e+01,6.943e+03,1.420e+02,7.152e+03
15.3,6.932e+01,8.947e+03,1.500e+02,9.166e+03
16.8,7.374e+01,1.166e+04,1.548e+02,1.189e+04
18.4,7.301e+01,1.496e+04,1.723e+02,1.521e+04
19.9,7.613e+01,1.955e+04,1.587e+02,1.979e+04
21.4,8.853e+01,2.534e+04,1.550e+02,2.558e+04
22.9,1.081e+02,3.288e+04,1.609e+02,3.314e+04
24.5,1.349e+02,4.234e+04,1.800e+02,4.265e+04
26.0,1.913e+02,5.616e+04,1.960e+02,5.655e+04
27.5,3.498e+02,7.848e+04,2.105e+02,7.904e+04
29.1,7.224e+02,1.159e+05,2.635e+02,1.169e+05
30.6,1.495e+03,1.865e+05,4.148e+02,1.884e+05
32.1,3.265e+03,3.329e+05,9.040e+02,3.371e+05
33.7,7.491e+03,5.793e+05,1.939e+03,5.887e+05
35.2,1.520e+04,8.411e+05,3.029e+03,8.593e+05
36.7,2.180e+04,9.348e+05,3.534e+03,9.602e+05
38.2,2.140e+04,8.061e+05,3.479e+03,8.309e+05
39.8,1.694e+04,5.880e+05,2.872e+03,6.078e+05
41.3,1.376e+04,4.383e+05,2.385e+03,4.545e+05
42.8,1.321e+04,3.632e+05,2.178e+03,3.786e+05
44.4,1.798e+04,3.343e+05,1.966e+03,3.543e+05
45.9,2.776e+04,3.196e+05,1.735e+03,3.491e+05
47.4,3.565e+04,2.945e+05,1.707e+03,3.318e+05
49.0,3.643e+04,2.671e+05,1.824e+03,3.054e+05
50.5,3.483e+04,2.539e+05,2.143e+03,2.909e+05
52.0,4.300e+04,2.457e+05,2.458e+03,2.911e+05
53.5,6.293e+04,2.459e+05,3.246e+03,3.120e+05
55.1,8.509e+04,2.326e+05,3.705e+03,3.214e+05
56.6,9.145e+04,2.036e+05,4.531e+03,2.995e+05
58.1,7.728e+04,1.803e+05,5.675e+03,2.633e+05
59.7,6.571e+04,1.665e+05,6.147e+03,2.384e+05
61.2,7.060e+04,1.564e+05,6.944e+03,2.340e+05
62.7,8.003e+04,1.491e+05,9.562e+03,2.387e+05
64.3,8.631e+04,1.375e+05,1.258e+04,2.364e+05
65.8,8.740e+04,1.282e+05,1.236e+04,2.280e+05
67.3,1.034e+05,1.308e+05,1.533e+04,2.495e+05
68.8,1.188e+05,1.136e+05,1.098e+04,2.434e+05
70.4,1.082e+05,8.090e+04,5.607e+03,1.947e+05
71.9,8.877e+04,5.481e+04,3.857e+03,1.474e+05
73.4,7.052e+04,3.667e+04,3.176e+03,1.104e+05
75.0,5.577e+04,2.620e+04,3.851e+03,8.582e+04
76.5,4.562e+04,2.018e+04,4.174e+03,6.998e+04
78.0,3.704e+04,1.669e+04,4.114e+03,5.785e+04
79.6,2.988e+04,1.587e+04,4.418e+03,5.016e+04
81.1,2.415e+04,1.713e+04,4.245e+03,4.553e+04
82.6,1.891e+04,1.975e+04,4.141e+03,4.280e+04
84.1,1.441e+04,2.355e+04,4.089e+03,4.205e+04
85.7,1.091e+04,2.814e+04,4.389e+03,4.344e+04
87.2,8.086e+03,3.081e+04,3.807e+03,4.271e+04
88.7,6.975e+03,3.044e+04,3.034e+03,4.045e+04
90.3,6.665e+03,2.729e+04,3.081e+03,3.703e+04
91.8,5.495e+03,2.189e+04,2.725e+03,3.011e+04
93.3,4.501e+03,1.559e+04,2.286e+03,2.238e+04
94.9,4.936e+03,1.184e+04,1.406e+03,1.819e+04
96.4,5.516e+03,8.620e+03,1.458e+03,1.559e+04
97.9,5.940e+03,4.684e+03,1.517e+03,1.214e+04
99.4,6.649e+03,1.976e+03,1.887e+03,1.051e+04
101.0,7.011e+03,1.126e+03,2.914e+03,1.105e+04
102.5,7.540e+03,8.105e+02,4.444e+03,1.279e+04
104.0,7.564e+03,8.139e+02,5.592e+03,1.397e+04
105.6,8.493e+03,1.633e+03,5.409e+03,1.554e+04
107.1,9.473e+03,1.334e+03,6.123e+03,1.693e+04
108.6,9.103e+03,1.026e+03,7.571e+03,1.770e+04
110.2,8.508e+03,1.130e+03,8.117e+03,1.776e+04
111.7,7.604e+03,1.202e+03,7.492e+03,1.630e+04
113.2,6.752e+03,1.114e+03,7.098e+03,1.496e+04
114.7,6.440e+03,1.226e+03,6.627e+03,1.429e+04
116.3,6.358e+03,1.372e+03,6.507e+03,1.424e+04
117.8,6.270e+03,1.688e+03,6.298e+03,1.426e+04
119.3,6.118e+03,2.123e+03,5.710e+03,1.395e+04
120.9,6.117e+03,2.304e+03,4.962e+03,1.338e+04
122.4,6.053e+03,2.475e+03,4.341e+03,1.287e+04
123.9,6.118e+03,2.669e+03,3.830e+03,1.262e+04
125.5,6.275e+03,2.827e+03,3.693e+03,1.279e+04
127.0,6.455e+03,3.065e+03,3.583e+03,1.310e+04
128.5,6.566e+03,3.346e+03,3.528e+03,1.344e+04
130.0,6.167e+03,3.601e+03,3.723e+03,1.349e+04
131.6,5.249e+03,3.565e+03,3.651e+03,1.246e+04
133.1,2.750e+03,2.141e+03,2.061e+03,6.951e+03
134.6,9.153e+02,1.157e+03,8.921e+02,2.964e+03
136.2,8.552e+02,1.444e+03,8.462e+02,3.146e+03
137.7,9.532e+02,1.745e+03,1.009e+03,3.707e+03
139.2,8.987e+02,1.853e+03,1.036e+03,3.787e+03
140.8,8.463e+02,1.737e+03,9.635e+02,3.547e+03
142.3,7.774e+02,1.705e+03,9.266e+02,3.409e+03
143.8,6.702e+02,1.573e+03,9.048e+02,3.148e+03
145.3,5.417e+02,1.599e+03,9.531e+02,3.094e+03
146.9,4.617e+02,1.471e+03,8.346e+02,2.767e+03
148.4,4.156e+02,1.339e+03,6.906e+02,2.445e+03
149.9,3.549e+02,1.269e+03,6.164e+02,2.241e+03
151.5,2.613e+02,9.637e+02,5.474e+02,1.772e+03
153.0,2.027e+02,6.665e+02,4.545e+02,1.324e+03
154.5,2.121e+02,5.780e+02,4.312e+02,1.221e+03
156.0,2.260e+02,5.085e+02,4.254e+02,1.160e+03
157.6,2.232e+02,4.747e+02,4.894e+02,1.187e+03
159.1,2.060e+02,4.697e+02,5.248e+02,1.200e+03
160.6,1.639e+02,4.040e+02,4.797e+02,1.048e+03
162.2,1.544e+02,2.995e+02,4.426e+02,8.965e+02
163.7,1.588e+02,2.741e+02,4.251e+02,8.580e+02
165.2,1.770e+02,2.602e+02,4.955e+02,9.328e+02
166.8,2.412e+02,1.302e+03,8.458e+02,2.389e+03
168.3,4.176e+02,3.080e+04,8.609e+03,3.983e+04
169.8,4.823e+02,4.432e+04,1.201e+04,5.682e+04
171.3,2.611e+02,4.156e+03,1.523e+03,5.941e+03
172.9,1.789e+02,4.166e+02,4.633e+02,1.059e+03
174.4,1.358e+02,3.567e+02,3.555e+02,8.480e+02
175.9,1.459e+02,3.288e+02,3.634e+02,8.381e+02
177.5,1.361e+02,2.974e+02,3.123e+02,7.457e+02
179.0,1.347e+02,2.584e+02,3.020e+02,6.951e+02
180.5,1.371e+02,2.716e+02,3.239e+02,7.327e+02
182.1,1.253e+02,3.584e+02,3.616e+02,8.454e+02
183.6,1.275e+02,3.975e+02,3.521e+02,8.771e+02
185.1,1.372e+02,4.231e+02,3.785e+02,9.387e+02
186.6,1.379e+02,4.247e+02,4.116e+02,9.743e+02
188.2,1.426e+02,4.053e+02,3.791e+02,9.270e+02
189.7,1.526e+02,3.503e+02,3.440e+02,8.469e+02
191.2,1.576e+02,2.980e+02,3.122e+02,7.678e+02
192.8,1.568e+02,2.762e+02,3.193e+02,7.523e+02
194.3,1.460e+02,3.272e+02,3.604e+02,8.337e+02
195.8,1.504e+02,3.440e+02,4.268e+02,9.212e+02
197.4,1.297e+02,3.287e+02,3.730e+02,8.313e+02
198.9,1.373e+02,3.207e+02,3.421e+02,8.001e+02
