freq,psd_x,psd_y,psd_z,psd_xyz
83.8,8.331e+02,7.166e+03,1.012e+05,1.092e+05
85.3,1.018e+03,5.226e+03,1.196e+05,1.259e+05
86.9,1.064e+03,2.845e+03,1.204e+05,1.243e+05
88.4,2.115e+03,1.521e+03,1.172e+05,1.208e+05
90.0,3.105e+03,1.447e+03,1.121e+05,1.167e+05
91.5,2.527e+03,9.243e+02,9.665e+04,1.001e+05
93.1,1.120e+03,6.348e+02,9.024e+04,9.200e+04
94.6,4.645e+02,7.501e+02,9.962e+04,1.008e+05
96.2,4.465e+02,3.278e+03,1.183e+05,1.220e+05
97.7,6.401e+02,7.233e+03,1.503e+05,1.582e+05
99.3,1.159e+03,9.986e+03,1.854e+05,1.966e+05
100.8,1.946e+03,1.108e+04,2.095e+05,2.225e+05
102.4,2.673e+03,1.071e+04,2.218e+05,2.352e+05
103.9,3.159e+03,9.895e+03,2.215e+05,2.346e+05
105.5,3.537e+03,9.020e+03,2.149e+05,2.275e+05
107.0,4.229e+03,9.678e+03,2.238e+05,2.377e+05
108.6,4.500e+03,9.883e+03,2.215e+05,2.359e+05
110.1,4.440e+03,8.862e+03,2.101e+05,2.234e+05
111.7,4.250e+03,8.614e+03,1.966e+05,2.095e+05
113.2,3.871e+03,8.777e+03,1.778e+05,1.905e+05
114.8,3.508e+03,8.571e+03,1.606e+05,1.727e+05
116.3,3.303e+03,9.966e+03,1.607e+05,1.740e+05
117.9,3.133e+03,1.219e+04,1.672e+05,1.825e+05
119.4,3.095e+03,1.339e+04,1.651e+05,1.816e+05
121.0,3.110e+03,1.356e+04,1.620e+05,1.787e+05
122.5,3.345e+03,1.560e+04,1.698e+05,1.887e+05
124.1,3.489e+03,1.698e+04,1.675e+05,1.879e+05
125.6,3.866e+03,1.831e+04,1.623e+05,1.845e+05
127.2,4.097e+03,1.871e+04,1.498e+05,1.726e+05
128.7,3.824e+03,1.916e+04,1.343e+05,1.573e+05
130.3,3.750e+03,1.991e+04,1.244e+05,1.480e+05
131.8,3.180e+03,1.752e+04,9.926e+04,1.200e+05
133.4,1.533e+03,8.080e+03,4.169e+04,5.130e+04
134.9,3.609e+02,1.909e+03,6.218e+03,8.488e+03
136.5,2.955e+02,2.024e+03,5.304e+03,7.623e+03
138.0,3.535e+02,2.846e+03,6.519e+03,9.718e+03
139.6,3.349e+02,2.976e+03,6.777e+03,1.009e+04
141.1,3.157e+02,4.189e+03,7.936e+03,1.244e+04
142.7,3.098e+02,4.241e+03,8.373e+03,1.292e+04
144.3,3.062e+02,3.148e+03,8.747e+03,1.220e+04
145.8,3.150e+02,3.520e+03,9.814e+03,1.365e+04
147.4,3.247e+02,4.221e+03,1.016e+04,1.470e+04
148.9,3.376e+02,5.093e+03,1.004e+04,1.547e+04
150.5,3.125e+02,5.560e+03,9.222e+03,1.509e+04
152.0,3.014e+02,4.484e+03,7.753e+03,1.254e+04
153.6,3.315e+02,3.500e+03,6.874e+03,1.071e+04
155.1,3.877e+02,3.116e+03,7.060e+03,1.056e+04
156.7,4.349e+02,2.844e+03,6.725e+03,1.000e+04
158.2,4.120e+02,2.614e+03,6.321e+03,9.347e+03
159.8,4.266e+02,2.819e+03,6.479e+03,9.724e+03
161.3,4.526e+02,2.496e+03,6.919e+03,9.868e+03
162.9,4.949e+02,1.566e+03,7.422e+03,9.484e+03
164.4,6.507e+02,1.863e+03,9.450e+03,1.196e+04
166.0,8.618e+02,3.140e+03,1.268e+04,1.668e+04
167.5,1.129e+03,4.979e+03,1.530e+04,2.141e+04
169.1,1.529e+03,6.621e+03,1.707e+04,2.522e+04
170.6,2.060e+03,6.997e+03,1.739e+04,2.645e+04
172.2,2.291e+03,6.550e+03,1.585e+04,2.470e+04
173.7,2.656e+03,6.730e+03,1.670e+04,2.608e+04
175.3,2.698e+03,5.879e+03,1.641e+04,2.499e+04
176.8,2.439e+03,4.465e+03,1.430e+04,2.120e+04
178.4,2.023e+03,3.085e+03,1.159e+04,1.670e+04
179.9,1.717e+03,2.125e+03,9.368e+03,1.321e+04
181.5,1.667e+03,1.565e+03,8.870e+03,1.210e+04
183.0,1.807e+03,1.293e+03,9.124e+03,1.222e+04
184.6,1.823e+03,1.159e+03,9.487e+03,1.247e+04
186.1,1.924e+03,1.077e+03,1.000e+04,1.300e+04
187.7,2.140e+03,1.031e+03,1.093e+04,1.410e+04
189.2,2.478e+03,1.040e+03,1.279e+04,1.630e+04
190.8,2.731e+03,1.054e+03,1.438e+04,1.817e+04
192.3,3.066e+03,1.045e+03,1.580e+04,1.991e+04
193.9,3.689e+03,1.184e+03,1.852e+04,2.339e+04
195.4,3.962e+03,1.224e+03,1.946e+04,2.465e+04
197.0,3.841e+03,1.104e+03,1.826e+04,2.320e+04
198.5,3.701e+03,9.855e+02,1.701e+04,2.170e+04
