freq,psd_x,psd_y,psd_z,psd_xyz
49.5,6.643e+03,1.768e+04,1.485e+06,1.509e+06
51.0,1.886e+04,2.529e+04,3.091e+06,3.135e+06
52.6,2.983e+04,4.201e+04,5.210e+06,5.281e+06
54.1,3.483e+04,3.987e+04,5.383e+06,5.457e+06
55.7,3.632e+04,1.805e+04,3.992e+06,4.047e+06
57.2,3.296e+04,5.466e+03,2.666e+06,2.704e+06
58.8,2.423e+04,2.296e+03,1.742e+06,1.768e+06
60.3,1.621e+04,1.536e+03,1.193e+06,1.211e+06
61.9,1.128e+04,1.219e+03,8.577e+05,8.702e+05
63.4,9.602e+03,1.302e+03,6.347e+05,6.456e+05
65.0,9.307e+03,2.038e+03,4.743e+05,4.857e+05
66.5,8.675e+03,2.809e+03,3.523e+05,3.637e+05
68.1,8.641e+03,4.267e+03,2.781e+05,2.910e+05
69.6,7.991e+03,4.517e+03,2.479e+05,2.604e+05
71.2,7.299e+03,4.124e+03,2.130e+05,2.244e+05
72.7,6.904e+03,4.129e+03,1.779e+05,1.889e+05
74.2,5.994e+03,3.871e+03,1.530e+05,1.629e+05
75.8,6.042e+03,4.467e+03,1.291e+05,1.396e+05
77.3,5.866e+03,4.975e+03,1.086e+05,1.194e+05
78.9,5.022e+03,4.547e+03,9.183e+04,1.014e+05
80.4,5.972e+03,3.975e+03,9.986e+04,1.098e+05
82.0,8.263e+03,3.777e+03,1.219e+05,1.339e+05
83.5,8.959e+03,3.039e+03,1.410e+05,1.529e+05
85.1,8.223e+03,2.070e+03,1.403e+05,1.506e+05
86.6,7.021e+03,1.275e+03,1.323e+05,1.406e+05
88.2,6.795e+03,1.172e+03,1.403e+05,1.482e+05
89.7,7.216e+03,2.247e+03,1.530e+05,1.625e+05
91.3,8.852e+03,5.004e+03,1.684e+05,1.822e+05
92.8,1.237e+04,9.280e+03,1.879e+05,2.095e+05
94.4,1.591e+04,1.403e+04,2.190e+05,2.490e+05
95.9,1.926e+04,1.899e+04,2.769e+05,3.152e+05
97.5,2.452e+04,2.797e+04,3.672e+05,4.196e+05
99.0,2.948e+04,3.828e+04,4.533e+05,5.210e+05
100.5,2.944e+04,4.417e+04,5.109e+05,5.845e+05
102.1,2.621e+04,4.748e+04,5.329e+05,6.066e+05
103.6,2.059e+04,5.393e+04,5.169e+05,5.914e+05
105.2,1.585e+04,5.553e+04,4.544e+05,5.258e+05
106.7,1.371e+04,5.822e+04,4.274e+05,4.993e+05
108.3,1.386e+04,6.102e+04,4.211e+05,4.960e+05
109.8,1.512e+04,6.063e+04,4.147e+05,4.904e+05
111.4,1.763e+04,5.770e+04,4.084e+05,4.837e+05
112.9,2.077e+04,5.467e+04,4.057e+05,4.812e+05
114.5,2.451e+04,5.348e+04,4.146e+05,4.926e+05
116.0,2.930e+04,5.402e+04,4.391e+05,5.224e+05
117.6,3.517e+04,5.612e+04,4.710e+05,5.623e+05
119.1,4.282e+04,5.940e+04,5.063e+05,6.085e+05
120.7,5.227e+04,6.365e+04,5.479e+05,6.638e+05
122.2,6.351e+04,6.863e+04,5.974e+05,7.295e+05
123.7,7.900e+04,7.514e+04,6.711e+05,8.252e+05
125.3,9.799e+04,8.314e+04,7.655e+05,9.467e+05
126.8,1.200e+05,9.186e+04,8.709e+05,1.083e+06
128.4,1.450e+05,1.011e+05,9.907e+05,1.237e+06
129.9,1.715e+05,1.107e+05,1.110e+06,1.392e+06
131.5,1.867e+05,1.117e+05,1.149e+06,1.447e+06
133.0,9.170e+04,5.288e+04,5.496e+05,6.942e+05
134.6,1.120e+04,6.715e+03,6.804e+04,8.596e+04
136.1,7.921e+03,4.596e+03,4.606e+04,5.857e+04
137.7,9.544e+03,5.000e+03,5.219e+04,6.674e+04
139.2,1.053e+04,4.899e+03,5.478e+04,7.021e+04
140.8,1.103e+04,4.649e+03,5.462e+04,7.030e+04
142.3,1.120e+04,4.407e+03,5.251e+04,6.812e+04
143.9,1.011e+04,3.850e+03,4.490e+04,5.886e+04
145.4,9.353e+03,3.344e+03,3.885e+04,5.154e+04
146.9,9.457e+03,3.076e+03,3.758e+04,5.011e+04
148.5,1.105e+04,3.465e+03,4.179e+04,5.630e+04
150.0,1.554e+04,4.667e+03,5.621e+04,7.642e+04
151.6,1.744e+04,4.205e+03,6.357e+04,8.521e+04
153.1,2.199e+04,4.497e+03,8.264e+04,1.091e+05
154.7,2.809e+04,7.956e+03,1.092e+05,1.452e+05
156.2,3.595e+04,1.917e+04,1.403e+05,1.954e+05
157.8,3.940e+04,2.426e+04,1.437e+05,2.074e+05
159.3,3.605e+04,3.139e+04,1.275e+05,1.949e+05
160.9,3.228e+04,4.528e+04,1.136e+05,1.912e+05
162.4,2.045e+04,2.324e+04,6.904e+04,1.127e+05
164.0,1.360e+04,1.652e+04,4.600e+04,7.612e+04
165.5,1.648e+04,4.203e+04,5.529e+04,1.138e+05
167.1,1.201e+04,2.634e+04,4.044e+04,7.878e+04
168.6,6.157e+03,4.787e+03,2.116e+04,3.211e+04
170.2,4.611e+03,3.969e+03,1.857e+04,2.715e+04
171.7,3.784e+03,5.492e+03,1.891e+04,2.819e+04
173.2,5.727e+03,1.832e+04,2.680e+04,5.084e+04
174.8,8.231e+03,3.220e+04,3.435e+04,7.478e+04
176.3,4.660e+03,8.796e+03,2.082e+04,3.428e+04
177.9,3.438e+03,1.751e+03,1.594e+04,2.113e+04
179.4,3.251e+03,1.494e+03,1.487e+04,1.961e+04
181.0,3.063e+03,1.380e+03,1.397e+04,1.841e+04
182.5,2.808e+03,1.275e+03,1.324e+04,1.732e+04
184.1,2.528e+03,1.162e+03,1.236e+04,1.605e+04
185.6,2.281e+03,1.058e+03,1.130e+04,1.464e+04
187.2,2.049e+03,9.984e+02,1.034e+04,1.339e+04
188.7,1.868e+03,1.024e+03,9.651e+03,1.254e+04
190.3,1.744e+03,1.070e+03,9.044e+03,1.186e+04
191.8,1.695e+03,1.122e+03,8.431e+03,1.125e+04
193.4,1.635e+03,1.296e+03,7.999e+03,1.093e+04
194.9,1.566e+03,1.558e+03,7.661e+03,1.078e+04
196.4,1.513e+03,1.775e+03,7.179e+03,1.047e+04
198.0,1.632e+03,2.154e+03,7.185e+03,1.097e+04
199.5,1.699e+03,2.716e+03,7.340e+03,1.176e+04
