freq,psd_x,psd_y,psd_z,psd_xyz
0.0,7.101e+01,6.524e+02,2.546e+01,7.488e+02
1.6,9.327e+01,4.259e+02,1.247e+02,6.439e+02
3.1,6.791e+01,8.687e+01,1.369e+02,2.917e+02
4.7,7.513e+01,4.619e+02,1.396e+02,6.767e+02
6.2,7.015e+01,1.577e+03,1.448e+02,1.792e+03
7.8,6.943e+01,2.198e+03,1.435e+02,2.411e+03
9.3,6.315e+01,2.306e+03,1.455e+02,2.515e+03
10.9,6.638e+01,3.346e+03,1.345e+02,3.547e+03
12.4,6.622e+01,4.970e+03,1.464e+02,5.183e+03
14.0,6.198e+01,6.906e+03,1.448e+02,7.113e+03
15.5,6.874e+01,8.834e+03,1.460e+02,9.049e+03
17.1,8.078e+01,1.094e+04,1.637e+02,1.118e+04
18.6,1.100e+02,1.354e+04,1.623e+02,1.381e+04
20.2,1.548e+02,1.686e+04,1.562e+02,1.717e+04
21.7,1.177e+02,2.112e+04,1.371e+02,2.138e+04
23.3,1.295e+02,2.633e+04,1.425e+02,2.660e+04
24.8,1.523e+02,3.232e+04,1.365e+02,3.261e+04
26.4,2.091e+02,4.081e+04,1.366e+02,4.116e+04
27.9,3.207e+02,5.337e+04,1.378e+02,5.382e+04
29.5,5.542e+02,7.209e+04,1.434e+02,7.278e+04
31.1,9.266e+02,1.006e+05,1.451e+02,1.017e+05
32.6,1.313e+03,1.445e+05,1.354e+02,1.459e+05
34.2,2.155e+03,2.216e+05,1.262e+02,2.239e+05
35.7,5.916e+03,3.943e+05,1.433e+02,4.003e+05
37.3,2.068e+04,8.235e+05,1.443e+02,8.443e+05
38.8,6.253e+04,1.768e+06,1.654e+02,1.831e+06
40.4,1.010e+05,2.283e+06,2.497e+02,2.384e+06
41.9,9.077e+04,1.738e+06,2.954e+02,1.829e+06
43.5,6.973e+04,1.146e+06,2.774e+02,1.216e+06
45.0,5.662e+04,8.276e+05,2.309e+02,8.845e+05
46.6,5.098e+04,6.252e+05,2.124e+02,6.764e+05
48.1,4.899e+04,4.895e+05,1.821e+02,5.386e+05
49.7,4.910e+04,4.086e+05,1.809e+02,4.579e+05
51.2,5.212e+04,3.530e+05,1.861e+02,4.053e+05
52.8,6.520e+04,3.193e+05,2.207e+02,3.847e+05
54.3,9.193e+04,2.959e+05,3.068e+02,3.882e+05
55.9,1.246e+05,2.592e+05,4.429e+02,3.842e+05
57.5,1.497e+05,2.164e+05,6.619e+02,3.667e+05
59.0,1.715e+05,1.693e+05,1.720e+03,3.425e+05
60.6,1.658e+05,1.222e+05,3.898e+03,2.919e+05
62.1,1.268e+05,9.605e+04,6.412e+03,2.292e+05
63.7,9.900e+04,8.635e+04,7.614e+03,1.930e+05
65.2,9.054e+04,7.648e+04,6.463e+03,1.735e+05
66.8,8.900e+04,6.365e+04,7.017e+03,1.597e+05
68.3,7.649e+04,5.247e+04,9.260e+03,1.382e+05
69.9,5.833e+04,4.865e+04,6.944e+03,1.139e+05
71.4,4.519e+04,4.846e+04,6.171e+03,9.982e+04
73.0,4.423e+04,4.610e+04,5.187e+03,9.552e+04
74.5,4.953e+04,3.733e+04,3.585e+03,9.045e+04
76.1,5.032e+04,2.924e+04,2.170e+03,8.173e+04
77.6,4.611e+04,2.563e+04,1.201e+03,7.294e+04
79.2,3.889e+04,2.633e+04,6.748e+02,6.590e+04
80.7,3.069e+04,3.087e+04,4.212e+02,6.199e+04
82.3,2.201e+04,3.839e+04,3.529e+02,6.075e+04
83.8,1.513e+04,4.257e+04,4.829e+02,5.819e+04
85.4,1.201e+04,4.214e+04,4.473e+02,5.459e+04
87.0,9.552e+03,4.053e+04,4.938e+02,5.058e+04
88.5,7.456e+03,3.909e+04,8.469e+02,4.739e+04
90.1,6.448e+03,3.681e+04,1.141e+03,4.440e+04
91.6,5.198e+03,3.479e+04,1.029e+03,4.102e+04
93.2,3.702e+03,3.305e+04,1.006e+03,3.776e+04
94.7,3.265e+03,3.029e+04,1.052e+03,3.461e+04
96.3,3.014e+03,2.739e+04,1.018e+03,3.143e+04
97.8,2.501e+03,2.447e+04,9.150e+02,2.788e+04
99.4,2.263e+03,1.918e+04,9.332e+02,2.237e+04
100.9,2.103e+03,1.257e+04,9.705e+02,1.565e+04
102.5,2.592e+03,1.139e+04,8.815e+02,1.487e+04
