freq,psd_x,psd_y,psd_z,psd_xyz
69.2,2.408e+04,1.893e+04,9.454e+05,9.884e+05
70.8,1.813e+04,2.030e+04,7.816e+05,8.200e+05
72.3,1.424e+04,1.963e+04,6.513e+05,6.852e+05
73.8,1.069e+04,1.748e+04,5.406e+05,5.688e+05
75.4,6.401e+03,1.517e+04,4.451e+05,4.667e+05
76.9,3.983e+03,1.519e+04,3.715e+05,3.906e+05
78.4,5.387e+03,2.037e+04,3.392e+05,3.649e+05
80.0,6.904e+03,2.992e+04,3.529e+05,3.897e+05
81.5,8.033e+03,3.531e+04,3.473e+05,3.906e+05
83.1,7.136e+03,3.019e+04,3.199e+05,3.573e+05
84.6,6.115e+03,1.889e+04,3.006e+05,3.256e+05
86.1,5.669e+03,1.449e+04,2.845e+05,3.046e+05
87.7,5.473e+03,1.450e+04,2.617e+05,2.817e+05
89.2,5.285e+03,1.705e+04,2.324e+05,2.547e+05
90.8,4.903e+03,1.950e+04,2.073e+05,2.317e+05
92.3,4.246e+03,2.048e+04,1.911e+05,2.158e+05
93.8,3.951e+03,2.221e+04,1.748e+05,2.010e+05
95.4,3.705e+03,2.407e+04,1.562e+05,1.839e+05
96.9,2.850e+03,2.219e+04,1.386e+05,1.637e+05
98.4,2.310e+03,2.123e+04,1.408e+05,1.644e+05
100.0,2.453e+03,2.381e+04,1.342e+05,1.605e+05
101.5,2.923e+03,2.304e+04,1.141e+05,1.400e+05
103.1,2.798e+03,1.749e+04,1.117e+05,1.320e+05
104.6,2.705e+03,1.962e+04,1.226e+05,1.449e+05
106.1,2.461e+03,2.751e+04,1.336e+05,1.636e+05
107.7,2.827e+03,2.958e+04,1.422e+05,1.746e+05
109.2,3.550e+03,3.757e+04,1.948e+05,2.359e+05
110.8,4.135e+03,5.667e+04,2.435e+05,3.043e+05
112.3,4.291e+03,7.220e+04,2.655e+05,3.420e+05
113.8,4.254e+03,8.089e+04,2.673e+05,3.525e+05
115.4,4.059e+03,8.725e+04,2.553e+05,3.466e+05
116.9,3.642e+03,9.064e+04,2.387e+05,3.330e+05
118.4,3.535e+03,9.114e+04,2.230e+05,3.177e+05
120.0,3.613e+03,9.280e+04,2.150e+05,3.115e+05
121.5,4.089e+03,1.034e+05,2.172e+05,3.246e+05
123.1,4.519e+03,1.192e+05,2.197e+05,3.435e+05
124.6,5.286e+03,1.368e+05,2.195e+05,3.616e+05
126.1,6.931e+03,1.566e+05,2.159e+05,3.795e+05
127.7,8.985e+03,1.758e+05,2.109e+05,3.957e+05
129.2,1.189e+04,1.879e+05,2.029e+05,4.026e+05
130.7,1.557e+04,1.885e+05,1.972e+05,4.013e+05
132.3,1.844e+04,1.689e+05,1.840e+05,3.713e+05
133.8,1.101e+04,7.397e+04,8.510e+04,1.701e+05
135.4,4.189e+03,9.116e+03,1.176e+04,2.506e+04
136.9,4.147e+03,4.341e+03,7.074e+03,1.556e+04
138.4,4.345e+03,3.743e+03,6.865e+03,1.495e+04
140.0,4.405e+03,3.716e+03,7.020e+03,1.514e+04
141.5,4.173e+03,3.999e+03,7.550e+03,1.572e+04
143.1,3.981e+03,3.996e+03,8.105e+03,1.608e+04
144.6,3.709e+03,3.676e+03,8.589e+03,1.597e+04
146.1,3.073e+03,3.389e+03,9.810e+03,1.627e+04
147.7,2.398e+03,2.919e+03,1.120e+04,1.651e+04
149.2,2.091e+03,2.516e+03,1.380e+04,1.841e+04
150.7,1.890e+03,1.918e+03,1.487e+04,1.868e+04
152.3,1.802e+03,1.196e+03,1.360e+04,1.659e+04
153.8,1.997e+03,6.511e+02,1.256e+04,1.520e+04
155.4,2.452e+03,3.385e+02,1.275e+04,1.554e+04
156.9,3.391e+03,9.042e+02,1.471e+04,1.901e+04
158.4,8.313e+03,6.705e+03,2.314e+04,3.816e+04
160.0,1.507e+04,1.620e+04,3.533e+04,6.660e+04
161.5,1.741e+04,1.709e+04,4.316e+04,7.765e+04
163.0,1.313e+04,7.762e+03,3.708e+04,5.797e+04
164.6,9.859e+03,3.468e+03,3.411e+04,4.744e+04
166.1,1.463e+04,8.606e+03,4.399e+04,6.722e+04
167.7,3.300e+04,2.491e+04,7.488e+04,1.328e+05
169.2,2.053e+04,9.724e+03,6.037e+04,9.062e+04
170.7,1.535e+04,1.453e+03,6.290e+04,7.970e+04
172.3,2.072e+04,2.159e+03,8.213e+04,1.050e+05
173.8,2.078e+04,2.382e+03,7.850e+04,1.017e+05
175.4,1.882e+04,2.361e+03,6.967e+04,9.085e+04
176.9,1.589e+04,2.227e+03,5.927e+04,7.739e+04
178.4,1.162e+04,1.838e+03,4.253e+04,5.599e+04
180.0,8.703e+03,1.562e+03,2.996e+04,4.022e+04
181.5,5.463e+03,1.199e+03,1.746e+04,2.412e+04
183.0,2.565e+03,7.790e+02,7.746e+03,1.109e+04
184.6,1.404e+03,5.266e+02,4.775e+03,6.705e+03
186.1,1.301e+03,4.841e+02,5.122e+03,6.908e+03
187.7,1.467e+03,5.336e+02,5.903e+03,7.903e+03
189.2,1.789e+03,5.994e+02,6.788e+03,9.176e+03
190.7,1.758e+03,5.638e+02,6.614e+03,8.935e+03
192.3,1.711e+03,4.893e+02,6.239e+03,8.440e+03
193.8,1.946e+03,5.070e+02,6.637e+03,9.090e+03
195.4,1.780e+03,4.725e+02,6.301e+03,8.553e+03
196.9,1.621e+03,3.814e+02,5.245e+03,7.247e+03
198.4,1.693e+03,3.495e+02,4.877e+03,6.919e+03
200.0,1.853e+03,3.631e+02,4.913e+03,7.129e+03
