freq,psd_x,psd_y,psd_z,psd_xyz
127.1,6.651e+04,1.334e+04,4.599e+05,5.397e+05
128.7,8.426e+04,1.869e+04,5.609e+05,6.638e+05
130.2,1.075e+05,2.672e+04,6.920e+05,8.263e+05
131.8,1.238e+05,3.362e+04,7.766e+05,9.340e+05
133.3,6.630e+04,1.919e+04,4.090e+05,4.945e+05
134.9,8.771e+03,3.131e+03,5.402e+04,6.592e+04
136.4,4.527e+03,1.874e+03,2.952e+04,3.592e+04
138.0,5.004e+03,1.840e+03,3.390e+04,4.075e+04
139.5,5.860e+03,1.558e+03,3.819e+04,4.561e+04
141.1,6.829e+03,1.729e+03,3.711e+04,4.567e+04
142.6,8.558e+03,2.766e+03,3.716e+04,4.849e+04
144.2,6.824e+03,2.642e+03,3.201e+04,4.148e+04
145.7,5.895e+03,2.556e+03,2.965e+04,3.810e+04
147.3,5.184e+03,2.095e+03,2.415e+04,3.142e+04
148.8,6.502e+03,3.739e+03,2.508e+04,3.532e+04
150.4,1.442e+04,7.201e+03,4.472e+04,6.634e+04
151.9,2.010e+04,8.954e+03,6.041e+04,8.947e+04
153.5,1.072e+04,6.373e+03,3.714e+04,5.423e+04
155.0,4.802e+03,1.992e+03,1.970e+04,2.649e+04
156.6,3.529e+03,1.167e+03,1.570e+04,2.039e+04
158.1,3.244e+03,1.077e+03,1.432e+04,1.864e+04
159.7,3.054e+03,1.029e+03,1.326e+04,1.735e+04
161.2,2.769e+03,9.414e+02,1.216e+04,1.587e+04
162.8,2.484e+03,8.266e+02,1.095e+04,1.426e+04
164.3,2.339e+03,8.048e+02,1.042e+04,1.356e+04
165.9,2.383e+03,8.717e+02,1.054e+04,1.380e+04
167.4,2.685e+03,1.026e+03,1.230e+04,1.602e+04
169.0,3.290e+03,1.193e+03,1.548e+04,1.996e+04
170.5,4.177e+03,1.250e+03,1.841e+04,2.384e+04
172.1,4.894e+03,1.499e+03,2.152e+04,2.792e+04
173.6,5.648e+03,1.531e+03,2.340e+04,3.058e+04
175.2,7.196e+03,1.410e+03,2.494e+04,3.354e+04
176.7,7.195e+03,1.269e+03,2.417e+04,3.263e+04
178.3,7.254e+03,1.123e+03,2.196e+04,3.034e+04
179.8,6.868e+03,9.628e+02,1.954e+04,2.737e+04
181.4,6.535e+03,8.503e+02,1.739e+04,2.477e+04
182.9,5.759e+03,8.254e+02,1.464e+04,2.122e+04
184.5,4.723e+03,9.210e+02,1.284e+04,1.849e+04
186.0,4.214e+03,8.663e+02,1.322e+04,1.830e+04
187.6,4.370e+03,7.619e+02,1.303e+04,1.816e+04
189.1,4.611e+03,7.402e+02,1.223e+04,1.758e+04
190.7,4.563e+03,6.946e+02,1.117e+04,1.642e+04
192.2,4.796e+03,6.023e+02,1.022e+04,1.562e+04
193.8,4.270e+03,5.592e+02,9.625e+03,1.445e+04
195.3,3.915e+03,5.183e+02,9.218e+03,1.365e+04
196.9,3.841e+03,4.086e+02,8.627e+03,1.288e+04
198.4,4.247e+03,3.037e+02,7.869e+03,1.242e+04
200.0,3.892e+03,3.985e+02,7.667e+03,1.196e+04
