freq,psd_x,psd_y,psd_z,psd_xyz
0.0,3.417e+01,2.112e+01,5.194e+02,5.747e+02
1.5,1.267e+02,3.075e+01,3.366e+02,4.941e+02
3.1,1.233e+02,2.491e+01,7.012e+01,2.183e+02
4.6,1.045e+02,2.520e+01,3.959e+02,5.257e+02
6.2,9.962e+01,2.546e+01,1.156e+03,1.281e+03
7.7,1.249e+02,2.622e+01,1.862e+03,2.013e+03
9.3,1.228e+02,2.650e+01,2.804e+03,2.953e+03
10.8,1.005e+02,2.487e+01,3.719e+03,3.845e+03
12.3,1.282e+02,2.448e+01,4.808e+03,4.961e+03
13.9,1.204e+02,2.833e+01,6.256e+03,6.405e+03
15.4,1.057e+02,3.551e+01,8.207e+03,8.348e+03
17.0,9.795e+01,3.433e+01,1.028e+04,1.041e+04
18.5,8.767e+01,3.728e+01,1.266e+04,1.278e+04
20.1,7.950e+01,4.273e+01,1.528e+04,1.540e+04
21.6,7.510e+01,4.756e+01,1.884e+04,1.897e+04
23.2,7.197e+01,6.478e+01,2.225e+04,2.239e+04
24.7,6.517e+01,9.370e+01,2.772e+04,2.788e+04
26.2,6.013e+01,1.365e+02,3.274e+04,3.294e+04
27.8,5.428e+01,1.815e+02,3.978e+04,4.002e+04
29.3,5.232e+01,2.514e+02,4.878e+04,4.909e+04
30.9,6.199e+01,3.372e+02,6.055e+04,6.095e+04
32.4,7.188e+01,4.387e+02,7.588e+04,7.639e+04
34.0,7.833e+01,5.912e+02,9.743e+04,9.809e+04
35.5,9.658e+01,8.173e+02,1.273e+05,1.283e+05
37.0,1.421e+02,1.512e+03,1.809e+05,1.826e+05
38.6,3.791e+02,3.130e+03,2.675e+05,2.710e+05
40.1,7.857e+02,5.023e+03,4.031e+05,4.089e+05
41.7,2.098e+03,8.263e+03,5.846e+05,5.950e+05
43.2,4.604e+03,1.045e+04,6.164e+05,6.314e+05
44.8,6.691e+03,9.353e+03,4.762e+05,4.923e+05
46.3,6.118e+03,7.345e+03,3.584e+05,3.718e+05
47.9,4.246e+03,3.941e+03,2.876e+05,2.958e+05
49.4,1.920e+03,1.350e+03,2.099e+05,2.131e+05
50.9,2.498e+03,1.417e+03,1.558e+05,1.597e+05
52.5,2.025e+03,1.921e+03,1.336e+05,1.376e+05
